,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
sv_both[2673],-0.117,0.254,-0.588,0.356,0.002,0.002,18689.0,10388.0,1.0
sv_both[2674],-2.117,0.254,-2.588,-1.644,0.002,0.002,18689.0,10388.0,1.0
sv_both[2675],-1.542,0.196,-1.907,-1.175,0.002,0.001,18689.0,10388.0,1.0
sv_both[2676],0.191,0.16,-0.107,0.49,0.001,0.001,18689.0,10388.0,1.0
sv_both[2677],-2.316,0.227,-2.737,-1.893,0.002,0.001,18689.0,10388.0,1.0
sv_both[2678],-1.117,0.254,-1.588,-0.644,0.002,0.002,18689.0,10388.0,1.0
sv_both[2679],-1.158,0.113,-1.369,-0.946,0.001,0.001,18689.0,10388.0,1.0
sv_both[2680],0.458,0.196,0.093,0.825,0.002,0.001,18689.0,10388.0,1.0
sv_both[2681],-2.158,0.113,-2.369,-1.946,0.001,0.001,18689.0,10388.0,1.0
sv_both[2682],-2.542,0.196,-2.907,-2.175,0.002,0.001,18689.0,10388.0,1.0
sv_both[2683],0.684,0.227,0.263,1.107,0.002,0.001,18689.0,10388.0,1.0
sv_both[2684],-1.809,0.16,-2.107,-1.51,0.001,0.001,18689.0,10388.0,1.0
sv_both[2685],-1.316,0.227,-1.737,-0.893,0.002,0.001,18689.0,10388.0,1.0
sv_both[2686],-3.117,0.254,-3.588,-2.644,0.002,0.001,18689.0,10388.0,1.0
sv_both[2687],-0.542,0.196,-0.907,-0.175,0.002,0.001,18689.0,10388.0,1.0
sv_both[2688],-3.158,0.113,-3.369,-2.946,0.001,0.001,18689.0,10388.0,1.0
sv_both[2689],-2.809,0.16,-3.107,-2.51,0.001,0.001,18689.0,10388.0,1.0
sv_both[2690],-2.117,0.254,-2.588,-1.644,0.002,0.002,18689.0,10388.0,1.0
sv_both[2691],-0.542,0.196,-0.907,-0.175,0.002,0.001,18689.0,10388.0,1.0
sv_both[2692],0.883,0.254,0.412,1.356,0.002,0.001,18689.0,10388.0,1.0
sv_both[2693],-1.316,0.227,-1.737,-0.893,0.002,0.001,18689.0,10388.0,1.0
sv_both[2694],-0.158,0.113,-0.369,0.054,0.001,0.001,18689.0,10388.0,1.0
sv_both[2695],0.684,0.227,0.263,1.107,0.002,0.001,18689.0,10388.0,1.0
sv_both[2696],-1.158,0.113,-1.369,-0.946,0.001,0.001,18689.0,10388.0,1.0
sv_both[2697],-0.809,0.16,-1.107,-0.51,0.001,0.001,18689.0,10388.0,1.0
sv_both[2698],-1.117,0.254,-1.588,-0.644,0.002,0.002,18689.0,10388.0,1.0
sv_both[2699],-3.542,0.196,-3.907,-3.175,0.002,0.001,18689.0,10388.0,1.0
sv_both[2700],0.458,0.196,0.093,0.825,0.002,0.001,18689.0,10388.0,1.0
sv_both[2701],-1.809,0.16,-2.107,-1.51,0.001,0.001,18689.0,10388.0,1.0
sv_both[2702],-2.316,0.227,-2.737,-1.893,0.002,0.001,18689.0,10388.0,1.0
sv_both[2703],-1.542,0.196,-1.907,-1.175,0.002,0.001,18689.0,10388.0,1.0
sv_both[2704],-3.316,0.227,-3.737,-2.893,0.002,0.001,18689.0,10388.0,1.0
sv_both[2705],-3.809,0.16,-4.107,-3.51,0.001,0.001,18689.0,10388.0,1.0
sv_both[2706],-4.158,0.113,-4.369,-3.946,0.001,0.001,18689.0,10388.0,1.0
sv_both[2707],-3.158,0.113,-3.369,-2.946,0.001,0.001,18689.0,10388.0,1.0
sv_both[2708],-0.316,0.227,-0.737,0.107,0.002,0.002,18689.0,10388.0,1.0
sv_both[2709],-2.809,0.16,-3.107,-2.51,0.001,0.001,18689.0,10388.0,1.0
sv_both[2710],-0.117,0.254,-0.588,0.356,0.002,0.002,18689.0,10388.0,1.0
sv_both[2711],-2.542,0.196,-2.907,-2.175,0.002,0.001,18689.0,10388.0,1.0
sv_both[2712],-3.117,0.254,-3.588,-2.644,0.002,0.001,18689.0,10388.0,1.0
sv_both[2713],-2.158,0.113,-2.369,-1.946,0.001,0.001,18689.0,10388.0,1.0
sv_both[2714],0.191,0.16,-0.107,0.49,0.001,0.001,18689.0,10388.0,1.0
sv_both[2715],1.431,0.208,1.04,1.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2716],-1.157,0.328,-1.775,-0.534,0.002,0.002,27015.0,14654.0,1.0
sv_both[2717],-2.281,0.147,-2.558,-2.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2718],-0.563,0.294,-1.116,-0.006,0.002,0.002,27015.0,14654.0,1.0
sv_both[2719],-0.023,0.254,-0.502,0.459,0.002,0.002,27015.0,14654.0,1.0
sv_both[2720],2.437,0.294,1.884,2.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2721],-1.023,0.254,-1.502,-0.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2722],1.437,0.294,0.884,1.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2723],1.843,0.328,1.225,2.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2724],0.719,0.147,0.442,0.997,0.001,0.001,27015.0,14654.0,1.0
sv_both[2725],0.977,0.254,0.498,1.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2726],-2.023,0.254,-2.502,-1.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2727],-1.569,0.208,-1.96,-1.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2728],-0.281,0.147,-0.558,-0.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2729],0.431,0.208,0.04,0.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2730],0.437,0.294,-0.116,0.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2731],-3.281,0.147,-3.558,-3.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2732],-0.569,0.208,-0.96,-0.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2733],-0.157,0.328,-0.775,0.466,0.002,0.002,27015.0,14654.0,1.0
sv_both[2734],-1.281,0.147,-1.558,-1.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2735],-2.569,0.208,-2.96,-2.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2736],-1.563,0.294,-2.116,-1.006,0.002,0.001,27015.0,14654.0,1.0
sv_both[2737],0.843,0.328,0.225,1.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2738],-2.569,0.208,-2.96,-2.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2739],-2.281,0.147,-2.558,-2.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2740],-3.281,0.147,-3.558,-3.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2741],2.843,0.328,2.225,3.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2742],-0.157,0.328,-0.775,0.466,0.002,0.002,27015.0,14654.0,1.0
sv_both[2743],-0.569,0.208,-0.96,-0.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2744],1.431,0.208,1.04,1.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2745],-1.569,0.208,-1.96,-1.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2746],-0.281,0.147,-0.558,-0.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2747],-2.023,0.254,-2.502,-1.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2748],-1.563,0.294,-2.116,-1.006,0.002,0.001,27015.0,14654.0,1.0
sv_both[2749],1.977,0.254,1.498,2.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2750],1.437,0.294,0.884,1.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2751],0.719,0.147,0.442,0.997,0.001,0.001,27015.0,14654.0,1.0
sv_both[2752],2.437,0.294,1.884,2.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2753],0.437,0.294,-0.116,0.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2754],-1.157,0.328,-1.775,-0.534,0.002,0.002,27015.0,14654.0,1.0
sv_both[2755],-1.023,0.254,-1.502,-0.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2756],-0.023,0.254,-0.502,0.459,0.002,0.002,27015.0,14654.0,1.0
sv_both[2757],1.843,0.328,1.225,2.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2758],0.843,0.328,0.225,1.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2759],-1.281,0.147,-1.558,-1.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2760],0.431,0.208,0.04,0.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2761],0.977,0.254,0.498,1.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2762],1.431,0.208,1.04,1.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2763],0.719,0.147,0.442,0.997,0.001,0.001,27015.0,14654.0,1.0
sv_both[2764],0.977,0.254,0.498,1.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2765],2.843,0.328,2.225,3.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2766],-0.569,0.208,-0.96,-0.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2767],-0.281,0.147,-0.558,-0.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2768],-1.569,0.208,-1.96,-1.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2769],1.843,0.328,1.225,2.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2770],-1.157,0.328,-1.775,-0.534,0.002,0.002,27015.0,14654.0,1.0
sv_both[2771],1.437,0.294,0.884,1.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2772],-2.023,0.254,-2.502,-1.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2773],-3.281,0.147,-3.558,-3.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2774],2.437,0.294,1.884,2.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2775],0.843,0.328,0.225,1.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2776],0.437,0.294,-0.116,0.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2777],0.431,0.208,0.04,0.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2778],-2.281,0.147,-2.558,-2.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2779],-0.023,0.254,-0.502,0.459,0.002,0.002,27015.0,14654.0,1.0
sv_both[2780],-2.569,0.208,-2.96,-2.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2781],-1.281,0.147,-1.558,-1.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2782],-1.023,0.254,-1.502,-0.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2783],-1.563,0.294,-2.116,-1.006,0.002,0.001,27015.0,14654.0,1.0
sv_both[2784],-0.157,0.328,-0.775,0.466,0.002,0.002,27015.0,14654.0,1.0
sv_both[2785],1.977,0.254,1.498,2.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2786],-0.563,0.294,-1.116,-0.006,0.002,0.002,27015.0,14654.0,1.0
sv_both[2787],-1.563,0.294,-2.116,-1.006,0.002,0.001,27015.0,14654.0,1.0
sv_both[2788],-0.157,0.328,-0.775,0.466,0.002,0.002,27015.0,14654.0,1.0
sv_both[2789],-0.569,0.208,-0.96,-0.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2790],-1.157,0.328,-1.775,-0.534,0.002,0.002,27015.0,14654.0,1.0
sv_both[2791],-2.569,0.208,-2.96,-2.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2792],-2.281,0.147,-2.558,-2.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2793],-3.281,0.147,-3.558,-3.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2794],-1.569,0.208,-1.96,-1.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2795],0.843,0.328,0.225,1.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2796],-1.023,0.254,-1.502,-0.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2797],1.843,0.328,1.225,2.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2798],1.431,0.208,1.04,1.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2799],-0.281,0.147,-0.558,-0.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2800],-0.023,0.254,-0.502,0.459,0.002,0.002,27015.0,14654.0,1.0
sv_both[2801],0.431,0.208,0.04,0.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2802],0.977,0.254,0.498,1.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2803],-0.563,0.294,-1.116,-0.006,0.002,0.002,27015.0,14654.0,1.0
sv_both[2804],-2.023,0.254,-2.502,-1.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2805],2.437,0.294,1.884,2.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2806],0.719,0.147,0.442,0.997,0.001,0.001,27015.0,14654.0,1.0
sv_both[2807],2.843,0.328,2.225,3.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2808],1.977,0.254,1.498,2.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2809],-1.281,0.147,-1.558,-1.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2810],1.437,0.294,0.884,1.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2811],0.437,0.294,-0.116,0.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2812],0.843,0.328,0.225,1.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2813],-2.023,0.254,-2.502,-1.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2814],1.437,0.294,0.884,1.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2815],-2.281,0.147,-2.558,-2.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2816],-1.023,0.254,-1.502,-0.541,0.002,0.001,27015.0,14654.0,1.0
sv_both[2817],-0.157,0.328,-0.775,0.466,0.002,0.002,27015.0,14654.0,1.0
sv_both[2818],2.437,0.294,1.884,2.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2819],-0.563,0.294,-1.116,-0.006,0.002,0.002,27015.0,14654.0,1.0
sv_both[2820],1.977,0.254,1.498,2.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2821],-0.023,0.254,-0.502,0.459,0.002,0.002,27015.0,14654.0,1.0
sv_both[2822],1.843,0.328,1.225,2.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2823],-1.569,0.208,-1.96,-1.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2824],0.431,0.208,0.04,0.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2825],0.437,0.294,-0.116,0.994,0.002,0.001,27015.0,14654.0,1.0
sv_both[2826],-1.157,0.328,-1.775,-0.534,0.002,0.002,27015.0,14654.0,1.0
sv_both[2827],-0.281,0.147,-0.558,-0.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2828],-3.281,0.147,-3.558,-3.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2829],-1.281,0.147,-1.558,-1.003,0.001,0.001,27015.0,14654.0,1.0
sv_both[2830],-0.569,0.208,-0.96,-0.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2831],-1.563,0.294,-2.116,-1.006,0.002,0.001,27015.0,14654.0,1.0
sv_both[2832],0.977,0.254,0.498,1.459,0.002,0.001,27015.0,14654.0,1.0
sv_both[2833],0.719,0.147,0.442,0.997,0.001,0.001,27015.0,14654.0,1.0
sv_both[2834],1.431,0.208,1.04,1.824,0.001,0.001,27015.0,14654.0,1.0
sv_both[2835],-2.569,0.208,-2.96,-2.176,0.001,0.001,27015.0,14654.0,1.0
sv_both[2836],2.843,0.328,2.225,3.466,0.002,0.001,27015.0,14654.0,1.0
sv_both[2837],-1.994,0.196,-2.37,-1.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2838],-2.757,0.219,-3.178,-2.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2839],-1.582,0.138,-1.847,-1.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2840],-2.582,0.138,-2.847,-2.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2841],-0.994,0.196,-1.37,-0.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2842],-2.997,0.098,-3.185,-2.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2843],-0.263,0.169,-0.588,0.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2844],-2.263,0.169,-2.588,-1.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2845],-3.263,0.169,-3.588,-2.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2846],-2.994,0.196,-3.37,-2.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2847],-3.582,0.138,-3.847,-3.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2848],-1.757,0.219,-2.178,-1.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2849],0.737,0.169,0.412,1.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2850],0.243,0.219,-0.178,0.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2851],1.006,0.196,0.63,1.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2852],-0.757,0.219,-1.178,-0.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2853],0.006,0.196,-0.37,0.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2854],-1.263,0.169,-1.588,-0.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2855],-3.997,0.098,-4.185,-3.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2856],-1.997,0.098,-2.185,-1.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2857],-0.582,0.138,-0.847,-0.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2858],-0.997,0.098,-1.185,-0.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2859],1.243,0.219,0.822,1.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2860],-2.757,0.219,-3.178,-2.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2861],-0.997,0.098,-1.185,-0.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2862],-0.582,0.138,-0.847,-0.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2863],-1.582,0.138,-1.847,-1.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2864],0.006,0.196,-0.37,0.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2865],-3.582,0.138,-3.847,-3.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2866],-2.263,0.169,-2.588,-1.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2867],0.003,0.098,-0.185,0.186,0.001,0.001,24126.0,14127.0,1.0
sv_both[2868],-0.757,0.219,-1.178,-0.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2869],-0.994,0.196,-1.37,-0.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2870],0.418,0.138,0.153,0.677,0.001,0.001,24126.0,14127.0,1.0
sv_both[2871],-2.582,0.138,-2.847,-2.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2872],-1.757,0.219,-2.178,-1.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2873],-1.994,0.196,-2.37,-1.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2874],-1.997,0.098,-2.185,-1.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2875],1.006,0.196,0.63,1.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2876],1.243,0.219,0.822,1.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2877],-3.263,0.169,-3.588,-2.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2878],-3.997,0.098,-4.185,-3.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2879],-2.997,0.098,-3.185,-2.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2880],-1.263,0.169,-1.588,-0.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2881],0.737,0.169,0.412,1.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2882],-2.994,0.196,-3.37,-2.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2883],0.243,0.219,-0.178,0.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2884],-0.263,0.169,-0.588,0.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2885],-0.582,0.138,-0.847,-0.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2886],-2.757,0.219,-3.178,-2.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2887],0.003,0.098,-0.185,0.186,0.001,0.001,24126.0,14127.0,1.0
sv_both[2888],-3.997,0.098,-4.185,-3.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2889],-2.997,0.098,-3.185,-2.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2890],-0.757,0.219,-1.178,-0.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2891],0.006,0.196,-0.37,0.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2892],-3.582,0.138,-3.847,-3.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2893],-0.994,0.196,-1.37,-0.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2894],-0.263,0.169,-0.588,0.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2895],-3.263,0.169,-3.588,-2.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2896],0.737,0.169,0.412,1.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2897],0.243,0.219,-0.178,0.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2898],1.243,0.219,0.822,1.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2899],-1.757,0.219,-2.178,-1.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2900],-1.997,0.098,-2.185,-1.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2901],0.418,0.138,0.153,0.677,0.001,0.001,24126.0,14127.0,1.0
sv_both[2902],1.006,0.196,0.63,1.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2903],-2.263,0.169,-2.588,-1.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2904],-1.582,0.138,-1.847,-1.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2905],-1.994,0.196,-2.37,-1.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2906],-1.263,0.169,-1.588,-0.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2907],-0.997,0.098,-1.185,-0.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2908],-2.582,0.138,-2.847,-2.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2909],-2.994,0.196,-3.37,-2.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2910],-0.997,0.098,-1.185,-0.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2911],0.006,0.196,-0.37,0.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2912],-0.994,0.196,-1.37,-0.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2913],0.737,0.169,0.412,1.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2914],0.003,0.098,-0.185,0.186,0.001,0.001,24126.0,14127.0,1.0
sv_both[2915],-1.263,0.169,-1.588,-0.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2916],-2.263,0.169,-2.588,-1.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2917],-0.263,0.169,-0.588,0.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2918],-1.994,0.196,-2.37,-1.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2919],1.243,0.219,0.822,1.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2920],-2.582,0.138,-2.847,-2.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2921],1.006,0.196,0.63,1.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2922],-3.582,0.138,-3.847,-3.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2923],-1.757,0.219,-2.178,-1.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2924],-1.582,0.138,-1.847,-1.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2925],-2.994,0.196,-3.37,-2.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2926],-3.263,0.169,-3.588,-2.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2927],0.418,0.138,0.153,0.677,0.001,0.001,24126.0,14127.0,1.0
sv_both[2928],-1.997,0.098,-2.185,-1.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2929],-0.757,0.219,-1.178,-0.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2930],-0.582,0.138,-0.847,-0.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2931],0.243,0.219,-0.178,0.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2932],-3.997,0.098,-4.185,-3.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2933],-2.757,0.219,-3.178,-2.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2934],-2.997,0.098,-3.185,-2.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2935],1.243,0.219,0.822,1.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2936],-2.263,0.169,-2.588,-1.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2937],-0.582,0.138,-0.847,-0.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2938],1.006,0.196,0.63,1.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2939],-3.263,0.169,-3.588,-2.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2940],-1.997,0.098,-2.185,-1.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2941],-0.997,0.098,-1.185,-0.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2942],0.737,0.169,0.412,1.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2943],0.003,0.098,-0.185,0.186,0.001,0.001,24126.0,14127.0,1.0
sv_both[2944],-2.994,0.196,-3.37,-2.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2945],0.006,0.196,-0.37,0.371,0.001,0.001,24126.0,14127.0,1.0
sv_both[2946],-1.582,0.138,-1.847,-1.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2947],-2.997,0.098,-3.185,-2.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2948],-0.263,0.169,-0.588,0.054,0.001,0.001,24126.0,14127.0,1.0
sv_both[2949],-0.757,0.219,-1.178,-0.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2950],-2.582,0.138,-2.847,-2.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2951],0.243,0.219,-0.178,0.651,0.001,0.001,24126.0,14127.0,1.0
sv_both[2952],-3.582,0.138,-3.847,-3.323,0.001,0.001,24126.0,14127.0,1.0
sv_both[2953],-3.997,0.098,-4.185,-3.814,0.001,0.0,24126.0,14127.0,1.0
sv_both[2954],-2.757,0.219,-3.178,-2.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2955],-0.994,0.196,-1.37,-0.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2956],-1.263,0.169,-1.588,-0.946,0.001,0.001,24126.0,14127.0,1.0
sv_both[2957],-1.757,0.219,-2.178,-1.349,0.001,0.001,24126.0,14127.0,1.0
sv_both[2958],-1.994,0.196,-2.37,-1.629,0.001,0.001,24126.0,14127.0,1.0
sv_both[2959],0.418,0.138,0.153,0.677,0.001,0.001,24126.0,14127.0,1.0
sv_both[2960],-0.788,0.119,-0.989,-0.58,0.001,0.001,17803.0,10848.0,1.0
sv_both[2961],-0.665,0.188,-0.982,-0.336,0.001,0.001,17803.0,10848.0,1.0
sv_both[2962],-1.665,0.188,-1.982,-1.336,0.001,0.001,17803.0,10848.0,1.0
