,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_pain[3084],0.489,0.01,0.471,0.5,0.0,0.0,29875.0,14074.0,1.0
p_pain[3085],0.933,0.029,0.88,0.98,0.0,0.0,55603.0,17944.0,1.0
p_pain[3086],0.888,0.034,0.827,0.95,0.0,0.0,54985.0,18004.0,1.0
p_pain[3087],0.977,0.014,0.953,0.997,0.0,0.0,57350.0,18455.0,1.0
p_pain[3088],0.287,0.045,0.204,0.373,0.0,0.0,52563.0,14807.0,1.0
p_pain[3089],0.71,0.048,0.621,0.8,0.0,0.0,59434.0,17412.0,1.0
p_pain[3090],0.942,0.031,0.884,0.989,0.0,0.0,59703.0,17721.0,1.0
p_pain[3091],0.016,0.012,0.001,0.036,0.0,0.0,52821.0,17928.0,1.0
p_pain[3092],0.329,0.073,0.19,0.464,0.0,0.0,55782.0,16432.0,1.0
p_pain[3093],0.06,0.039,0.007,0.129,0.0,0.0,53002.0,14838.0,1.0
p_pain[3094],0.002,0.003,0.0,0.007,0.0,0.0,52922.0,17234.0,1.0
p_pain[3095],0.257,0.103,0.077,0.45,0.0,0.0,56227.0,16518.0,1.0
p_pain[3096],0.343,0.024,0.297,0.386,0.0,0.0,53633.0,18053.0,1.0
p_pain[3097],0.571,0.025,0.524,0.618,0.0,0.0,59916.0,18057.0,1.0
p_pain[3098],0.995,0.004,0.988,1.0,0.0,0.0,56977.0,18408.0,1.0
p_pain[3099],0.948,0.023,0.907,0.986,0.0,0.0,56776.0,18270.0,1.0
p_pain[3100],0.743,0.07,0.61,0.871,0.0,0.0,59969.0,18069.0,1.0
p_pain[3101],0.998,0.002,0.994,1.0,0.0,0.0,56402.0,18094.0,1.0
p_pain[3102],0.079,0.035,0.022,0.145,0.0,0.0,52348.0,16510.0,1.0
p_pain[3103],0.762,0.033,0.7,0.825,0.0,0.0,54657.0,18687.0,1.0
p_pain[3104],0.179,0.036,0.111,0.246,0.0,0.0,53603.0,17988.0,1.0
p_pain[3105],0.655,0.122,0.422,0.87,0.001,0.0,60386.0,17865.0,1.0
p_pain[3106],0.99,0.008,0.976,0.999,0.0,0.0,56519.0,18104.0,1.0
p_pain[3107],0.987,0.01,0.969,0.999,0.0,0.0,54834.0,18204.0,1.0
p_pain[3108],0.012,0.011,0.0,0.031,0.0,0.0,52693.0,16325.0,1.0
p_pain[3109],0.079,0.035,0.022,0.145,0.0,0.0,52348.0,16510.0,1.0
p_pain[3110],0.99,0.008,0.976,0.999,0.0,0.0,56519.0,18104.0,1.0
p_pain[3111],0.016,0.012,0.001,0.036,0.0,0.0,52821.0,17928.0,1.0
p_pain[3112],0.257,0.103,0.077,0.45,0.0,0.0,56227.0,16518.0,1.0
p_pain[3113],0.998,0.002,0.994,1.0,0.0,0.0,56402.0,18094.0,1.0
p_pain[3114],0.655,0.122,0.422,0.87,0.001,0.0,60386.0,17865.0,1.0
p_pain[3115],0.762,0.033,0.7,0.825,0.0,0.0,54657.0,18687.0,1.0
p_pain[3116],0.065,0.027,0.02,0.115,0.0,0.0,52791.0,17539.0,1.0
p_pain[3117],0.948,0.023,0.907,0.986,0.0,0.0,56776.0,18270.0,1.0
p_pain[3118],0.287,0.045,0.204,0.373,0.0,0.0,52563.0,14807.0,1.0
p_pain[3119],0.942,0.031,0.884,0.989,0.0,0.0,59703.0,17721.0,1.0
p_pain[3120],0.987,0.01,0.969,0.999,0.0,0.0,54834.0,18204.0,1.0
p_pain[3121],0.933,0.029,0.88,0.98,0.0,0.0,55603.0,17944.0,1.0
p_pain[3122],0.06,0.039,0.007,0.129,0.0,0.0,53002.0,14838.0,1.0
p_pain[3123],0.71,0.048,0.621,0.8,0.0,0.0,59434.0,17412.0,1.0
p_pain[3124],0.888,0.034,0.827,0.95,0.0,0.0,54985.0,18004.0,1.0
p_pain[3125],0.179,0.036,0.111,0.246,0.0,0.0,53603.0,17988.0,1.0
p_pain[3126],0.012,0.011,0.0,0.031,0.0,0.0,52693.0,16325.0,1.0
p_pain[3127],0.571,0.025,0.524,0.618,0.0,0.0,59916.0,18057.0,1.0
p_pain[3128],0.995,0.004,0.988,1.0,0.0,0.0,56977.0,18408.0,1.0
p_pain[3129],0.977,0.014,0.953,0.997,0.0,0.0,57350.0,18455.0,1.0
p_pain[3130],0.343,0.024,0.297,0.386,0.0,0.0,53633.0,18053.0,1.0
p_pain[3131],0.329,0.073,0.19,0.464,0.0,0.0,55782.0,16432.0,1.0
p_pain[3132],0.002,0.003,0.0,0.007,0.0,0.0,52922.0,17234.0,1.0
p_pain[3133],0.743,0.07,0.61,0.871,0.0,0.0,59969.0,18069.0,1.0
p_pain[3134],0.743,0.07,0.61,0.871,0.0,0.0,59969.0,18069.0,1.0
p_pain[3135],0.012,0.011,0.0,0.031,0.0,0.0,52693.0,16325.0,1.0
p_pain[3136],0.06,0.039,0.007,0.129,0.0,0.0,53002.0,14838.0,1.0
p_pain[3137],0.287,0.045,0.204,0.373,0.0,0.0,52563.0,14807.0,1.0
p_pain[3138],0.571,0.025,0.524,0.618,0.0,0.0,59916.0,18057.0,1.0
p_pain[3139],0.998,0.002,0.994,1.0,0.0,0.0,56402.0,18094.0,1.0
p_pain[3140],0.948,0.023,0.907,0.986,0.0,0.0,56776.0,18270.0,1.0
p_pain[3141],0.329,0.073,0.19,0.464,0.0,0.0,55782.0,16432.0,1.0
p_pain[3142],0.655,0.122,0.422,0.87,0.001,0.0,60386.0,17865.0,1.0
p_pain[3143],0.942,0.031,0.884,0.989,0.0,0.0,59703.0,17721.0,1.0
p_pain[3144],0.257,0.103,0.077,0.45,0.0,0.0,56227.0,16518.0,1.0
p_pain[3145],0.995,0.004,0.988,1.0,0.0,0.0,56977.0,18408.0,1.0
p_pain[3146],0.016,0.012,0.001,0.036,0.0,0.0,52821.0,17928.0,1.0
p_pain[3147],0.002,0.003,0.0,0.007,0.0,0.0,52922.0,17234.0,1.0
p_pain[3148],0.71,0.048,0.621,0.8,0.0,0.0,59434.0,17412.0,1.0
p_pain[3149],0.933,0.029,0.88,0.98,0.0,0.0,55603.0,17944.0,1.0
p_pain[3150],0.987,0.01,0.969,0.999,0.0,0.0,54834.0,18204.0,1.0
p_pain[3151],0.179,0.036,0.111,0.246,0.0,0.0,53603.0,17988.0,1.0
p_pain[3152],0.99,0.008,0.976,0.999,0.0,0.0,56519.0,18104.0,1.0
p_pain[3153],0.079,0.035,0.022,0.145,0.0,0.0,52348.0,16510.0,1.0
p_pain[3154],0.977,0.014,0.953,0.997,0.0,0.0,57350.0,18455.0,1.0
p_pain[3155],0.343,0.024,0.297,0.386,0.0,0.0,53633.0,18053.0,1.0
p_pain[3156],0.762,0.033,0.7,0.825,0.0,0.0,54657.0,18687.0,1.0
p_pain[3157],0.888,0.034,0.827,0.95,0.0,0.0,54985.0,18004.0,1.0
p_pain[3158],0.065,0.027,0.02,0.115,0.0,0.0,52791.0,17539.0,1.0
p_pain[3159],0.998,0.002,0.994,1.0,0.0,0.0,56402.0,18094.0,1.0
p_pain[3160],0.016,0.012,0.001,0.036,0.0,0.0,52821.0,17928.0,1.0
p_pain[3161],0.995,0.004,0.988,1.0,0.0,0.0,56977.0,18408.0,1.0
p_pain[3162],0.002,0.003,0.0,0.007,0.0,0.0,52922.0,17234.0,1.0
p_pain[3163],0.743,0.07,0.61,0.871,0.0,0.0,59969.0,18069.0,1.0
p_pain[3164],0.287,0.045,0.204,0.373,0.0,0.0,52563.0,14807.0,1.0
p_pain[3165],0.888,0.034,0.827,0.95,0.0,0.0,54985.0,18004.0,1.0
p_pain[3166],0.655,0.122,0.422,0.87,0.001,0.0,60386.0,17865.0,1.0
p_pain[3167],0.99,0.008,0.976,0.999,0.0,0.0,56519.0,18104.0,1.0
p_pain[3168],0.948,0.023,0.907,0.986,0.0,0.0,56776.0,18270.0,1.0
p_pain[3169],0.977,0.014,0.953,0.997,0.0,0.0,57350.0,18455.0,1.0
p_pain[3170],0.06,0.039,0.007,0.129,0.0,0.0,53002.0,14838.0,1.0
p_pain[3171],0.343,0.024,0.297,0.386,0.0,0.0,53633.0,18053.0,1.0
p_pain[3172],0.079,0.035,0.022,0.145,0.0,0.0,52348.0,16510.0,1.0
p_pain[3173],0.71,0.048,0.621,0.8,0.0,0.0,59434.0,17412.0,1.0
p_pain[3174],0.179,0.036,0.111,0.246,0.0,0.0,53603.0,17988.0,1.0
p_pain[3175],0.329,0.073,0.19,0.464,0.0,0.0,55782.0,16432.0,1.0
p_pain[3176],0.571,0.025,0.524,0.618,0.0,0.0,59916.0,18057.0,1.0
p_pain[3177],0.012,0.011,0.0,0.031,0.0,0.0,52693.0,16325.0,1.0
p_pain[3178],0.942,0.031,0.884,0.989,0.0,0.0,59703.0,17721.0,1.0
p_pain[3179],0.987,0.01,0.969,0.999,0.0,0.0,54834.0,18204.0,1.0
p_pain[3180],0.762,0.033,0.7,0.825,0.0,0.0,54657.0,18687.0,1.0
p_pain[3181],0.065,0.027,0.02,0.115,0.0,0.0,52791.0,17539.0,1.0
p_pain[3182],0.257,0.103,0.077,0.45,0.0,0.0,56227.0,16518.0,1.0
p_pain[3183],0.933,0.029,0.88,0.98,0.0,0.0,55603.0,17944.0,1.0
p_pain[3184],0.571,0.025,0.524,0.618,0.0,0.0,59916.0,18057.0,1.0
p_pain[3185],0.655,0.122,0.422,0.87,0.001,0.0,60386.0,17865.0,1.0
p_pain[3186],0.343,0.024,0.297,0.386,0.0,0.0,53633.0,18053.0,1.0
p_pain[3187],0.998,0.002,0.994,1.0,0.0,0.0,56402.0,18094.0,1.0
p_pain[3188],0.71,0.048,0.621,0.8,0.0,0.0,59434.0,17412.0,1.0
p_pain[3189],0.933,0.029,0.88,0.98,0.0,0.0,55603.0,17944.0,1.0
p_pain[3190],0.287,0.045,0.204,0.373,0.0,0.0,52563.0,14807.0,1.0
p_pain[3191],0.948,0.023,0.907,0.986,0.0,0.0,56776.0,18270.0,1.0
p_pain[3192],0.762,0.033,0.7,0.825,0.0,0.0,54657.0,18687.0,1.0
p_pain[3193],0.329,0.073,0.19,0.464,0.0,0.0,55782.0,16432.0,1.0
p_pain[3194],0.888,0.034,0.827,0.95,0.0,0.0,54985.0,18004.0,1.0
p_pain[3195],0.987,0.01,0.969,0.999,0.0,0.0,54834.0,18204.0,1.0
p_pain[3196],0.179,0.036,0.111,0.246,0.0,0.0,53603.0,17988.0,1.0
p_pain[3197],0.99,0.008,0.976,0.999,0.0,0.0,56519.0,18104.0,1.0
p_pain[3198],0.977,0.014,0.953,0.997,0.0,0.0,57350.0,18455.0,1.0
p_pain[3199],0.065,0.027,0.02,0.115,0.0,0.0,52791.0,17539.0,1.0
p_pain[3200],0.012,0.011,0.0,0.031,0.0,0.0,52693.0,16325.0,1.0
p_pain[3201],0.016,0.012,0.001,0.036,0.0,0.0,52821.0,17928.0,1.0
p_pain[3202],0.942,0.031,0.884,0.989,0.0,0.0,59703.0,17721.0,1.0
p_pain[3203],0.079,0.035,0.022,0.145,0.0,0.0,52348.0,16510.0,1.0
p_pain[3204],0.743,0.07,0.61,0.871,0.0,0.0,59969.0,18069.0,1.0
p_pain[3205],0.06,0.039,0.007,0.129,0.0,0.0,53002.0,14838.0,1.0
p_pain[3206],0.995,0.004,0.988,1.0,0.0,0.0,56977.0,18408.0,1.0
p_pain[3207],0.002,0.003,0.0,0.007,0.0,0.0,52922.0,17234.0,1.0
p_pain[3208],0.543,0.045,0.46,0.628,0.0,0.0,46961.0,16971.0,1.0
p_pain[3209],0.996,0.004,0.99,1.0,0.0,0.0,55320.0,17379.0,1.0
p_pain[3210],0.303,0.037,0.235,0.375,0.0,0.0,41818.0,15944.0,1.0
p_pain[3211],0.115,0.048,0.036,0.205,0.0,0.0,41351.0,15576.0,1.0
p_pain[3212],0.539,0.11,0.328,0.735,0.001,0.0,45628.0,16742.0,1.0
p_pain[3213],0.962,0.02,0.925,0.992,0.0,0.0,58672.0,17370.0,1.0
p_pain[3214],0.769,0.034,0.706,0.833,0.0,0.0,60540.0,17288.0,1.0
p_pain[3215],0.841,0.067,0.716,0.95,0.0,0.0,54890.0,18767.0,1.0
p_pain[3216],0.207,0.085,0.061,0.365,0.0,0.0,40520.0,14703.0,1.0
p_pain[3217],0.994,0.005,0.985,1.0,0.0,0.0,57484.0,17851.0,1.0
p_pain[3218],0.2,0.048,0.111,0.29,0.0,0.0,41304.0,15768.0,1.0
p_pain[3219],0.938,0.025,0.891,0.98,0.0,0.0,56873.0,17837.0,1.0
p_pain[3220],0.371,0.074,0.23,0.507,0.0,0.0,41366.0,14694.0,1.0
p_pain[3221],0.985,0.011,0.966,0.999,0.0,0.0,55830.0,17238.0,1.0
p_pain[3222],0.407,0.018,0.373,0.442,0.0,0.0,41749.0,16082.0,1.0
p_pain[3223],0.927,0.032,0.866,0.978,0.0,0.0,59273.0,18750.0,1.0
p_pain[3224],0.991,0.007,0.977,1.0,0.0,0.0,60715.0,17366.0,1.0
p_pain[3225],0.977,0.014,0.952,0.997,0.0,0.0,58915.0,17221.0,1.0
p_pain[3226],0.959,0.026,0.912,0.996,0.0,0.0,58770.0,19026.0,1.0
p_pain[3227],0.907,0.03,0.85,0.961,0.0,0.0,61967.0,17324.0,1.0
p_pain[3228],0.736,0.062,0.622,0.851,0.0,0.0,53984.0,18862.0,1.0
p_pain[3229],0.849,0.039,0.776,0.922,0.0,0.0,59484.0,18650.0,1.0
p_pain[3230],0.678,0.031,0.62,0.738,0.0,0.0,58624.0,19024.0,1.0
p_pain[3231],0.982,0.012,0.959,0.998,0.0,0.0,59103.0,17830.0,1.0
p_pain[3232],0.769,0.034,0.706,0.833,0.0,0.0,60540.0,17288.0,1.0
p_pain[3233],0.736,0.062,0.622,0.851,0.0,0.0,53984.0,18862.0,1.0
p_pain[3234],0.994,0.005,0.985,1.0,0.0,0.0,57484.0,17851.0,1.0
p_pain[3235],0.996,0.004,0.99,1.0,0.0,0.0,55320.0,17379.0,1.0
p_pain[3236],0.982,0.012,0.959,0.998,0.0,0.0,59103.0,17830.0,1.0
p_pain[3237],0.959,0.026,0.912,0.996,0.0,0.0,58770.0,19026.0,1.0
p_pain[3238],0.115,0.048,0.036,0.205,0.0,0.0,41351.0,15576.0,1.0
p_pain[3239],0.938,0.025,0.891,0.98,0.0,0.0,56873.0,17837.0,1.0
p_pain[3240],0.539,0.11,0.328,0.735,0.001,0.0,45628.0,16742.0,1.0
p_pain[3241],0.407,0.018,0.373,0.442,0.0,0.0,41749.0,16082.0,1.0
p_pain[3242],0.991,0.007,0.977,1.0,0.0,0.0,60715.0,17366.0,1.0
p_pain[3243],0.985,0.011,0.966,0.999,0.0,0.0,55830.0,17238.0,1.0
p_pain[3244],0.207,0.085,0.061,0.365,0.0,0.0,40520.0,14703.0,1.0
p_pain[3245],0.678,0.031,0.62,0.738,0.0,0.0,58624.0,19024.0,1.0
p_pain[3246],0.543,0.045,0.46,0.628,0.0,0.0,46961.0,16971.0,1.0
p_pain[3247],0.303,0.037,0.235,0.375,0.0,0.0,41818.0,15944.0,1.0
p_pain[3248],0.977,0.014,0.952,0.997,0.0,0.0,58915.0,17221.0,1.0
p_pain[3249],0.371,0.074,0.23,0.507,0.0,0.0,41366.0,14694.0,1.0
p_pain[3250],0.962,0.02,0.925,0.992,0.0,0.0,58672.0,17370.0,1.0
p_pain[3251],0.849,0.039,0.776,0.922,0.0,0.0,59484.0,18650.0,1.0
p_pain[3252],0.907,0.03,0.85,0.961,0.0,0.0,61967.0,17324.0,1.0
p_pain[3253],0.2,0.048,0.111,0.29,0.0,0.0,41304.0,15768.0,1.0
p_pain[3254],0.841,0.067,0.716,0.95,0.0,0.0,54890.0,18767.0,1.0
p_pain[3255],0.927,0.032,0.866,0.978,0.0,0.0,59273.0,18750.0,1.0
p_pain[3256],0.057,0.038,0.005,0.126,0.0,0.0,41471.0,15190.0,1.0
p_pain[3257],0.977,0.014,0.952,0.997,0.0,0.0,58915.0,17221.0,1.0
p_pain[3258],0.2,0.048,0.111,0.29,0.0,0.0,41304.0,15768.0,1.0
p_pain[3259],0.959,0.026,0.912,0.996,0.0,0.0,58770.0,19026.0,1.0
p_pain[3260],0.303,0.037,0.235,0.375,0.0,0.0,41818.0,15944.0,1.0
p_pain[3261],0.407,0.018,0.373,0.442,0.0,0.0,41749.0,16082.0,1.0
p_pain[3262],0.539,0.11,0.328,0.735,0.001,0.0,45628.0,16742.0,1.0
p_pain[3263],0.982,0.012,0.959,0.998,0.0,0.0,59103.0,17830.0,1.0
p_pain[3264],0.115,0.048,0.036,0.205,0.0,0.0,41351.0,15576.0,1.0
p_pain[3265],0.841,0.067,0.716,0.95,0.0,0.0,54890.0,18767.0,1.0
p_pain[3266],0.207,0.085,0.061,0.365,0.0,0.0,40520.0,14703.0,1.0
p_pain[3267],0.849,0.039,0.776,0.922,0.0,0.0,59484.0,18650.0,1.0
p_pain[3268],0.991,0.007,0.977,1.0,0.0,0.0,60715.0,17366.0,1.0
p_pain[3269],0.057,0.038,0.005,0.126,0.0,0.0,41471.0,15190.0,1.0
p_pain[3270],0.938,0.025,0.891,0.98,0.0,0.0,56873.0,17837.0,1.0
p_pain[3271],0.678,0.031,0.62,0.738,0.0,0.0,58624.0,19024.0,1.0
p_pain[3272],0.371,0.074,0.23,0.507,0.0,0.0,41366.0,14694.0,1.0
p_pain[3273],0.927,0.032,0.866,0.978,0.0,0.0,59273.0,18750.0,1.0
p_pain[3274],0.985,0.011,0.966,0.999,0.0,0.0,55830.0,17238.0,1.0
p_pain[3275],0.994,0.005,0.985,1.0,0.0,0.0,57484.0,17851.0,1.0
p_pain[3276],0.736,0.062,0.622,0.851,0.0,0.0,53984.0,18862.0,1.0
p_pain[3277],0.543,0.045,0.46,0.628,0.0,0.0,46961.0,16971.0,1.0
p_pain[3278],0.962,0.02,0.925,0.992,0.0,0.0,58672.0,17370.0,1.0
p_pain[3279],0.907,0.03,0.85,0.961,0.0,0.0,61967.0,17324.0,1.0
p_pain[3280],0.769,0.034,0.706,0.833,0.0,0.0,60540.0,17288.0,1.0
p_pain[3281],0.996,0.004,0.99,1.0,0.0,0.0,55320.0,17379.0,1.0
p_pain[3282],0.962,0.02,0.925,0.992,0.0,0.0,58672.0,17370.0,1.0
p_pain[3283],0.977,0.014,0.952,0.997,0.0,0.0,58915.0,17221.0,1.0
p_pain[3284],0.982,0.012,0.959,0.998,0.0,0.0,59103.0,17830.0,1.0
p_pain[3285],0.543,0.045,0.46,0.628,0.0,0.0,46961.0,16971.0,1.0
p_pain[3286],0.371,0.074,0.23,0.507,0.0,0.0,41366.0,14694.0,1.0
p_pain[3287],0.057,0.038,0.005,0.126,0.0,0.0,41471.0,15190.0,1.0
p_pain[3288],0.927,0.032,0.866,0.978,0.0,0.0,59273.0,18750.0,1.0
p_pain[3289],0.207,0.085,0.061,0.365,0.0,0.0,40520.0,14703.0,1.0
p_pain[3290],0.678,0.031,0.62,0.738,0.0,0.0,58624.0,19024.0,1.0
p_pain[3291],0.991,0.007,0.977,1.0,0.0,0.0,60715.0,17366.0,1.0
p_pain[3292],0.407,0.018,0.373,0.442,0.0,0.0,41749.0,16082.0,1.0
p_pain[3293],0.959,0.026,0.912,0.996,0.0,0.0,58770.0,19026.0,1.0
p_pain[3294],0.938,0.025,0.891,0.98,0.0,0.0,56873.0,17837.0,1.0
p_pain[3295],0.115,0.048,0.036,0.205,0.0,0.0,41351.0,15576.0,1.0
p_pain[3296],0.736,0.062,0.622,0.851,0.0,0.0,53984.0,18862.0,1.0
p_pain[3297],0.2,0.048,0.111,0.29,0.0,0.0,41304.0,15768.0,1.0
p_pain[3298],0.985,0.011,0.966,0.999,0.0,0.0,55830.0,17238.0,1.0
p_pain[3299],0.769,0.034,0.706,0.833,0.0,0.0,60540.0,17288.0,1.0
p_pain[3300],0.907,0.03,0.85,0.961,0.0,0.0,61967.0,17324.0,1.0
p_pain[3301],0.841,0.067,0.716,0.95,0.0,0.0,54890.0,18767.0,1.0
p_pain[3302],0.996,0.004,0.99,1.0,0.0,0.0,55320.0,17379.0,1.0
p_pain[3303],0.849,0.039,0.776,0.922,0.0,0.0,59484.0,18650.0,1.0
p_pain[3304],0.539,0.11,0.328,0.735,0.001,0.0,45628.0,16742.0,1.0
p_pain[3305],0.994,0.005,0.985,1.0,0.0,0.0,57484.0,17851.0,1.0
p_pain[3306],0.303,0.037,0.235,0.375,0.0,0.0,41818.0,15944.0,1.0
p_pain[3307],0.769,0.034,0.706,0.833,0.0,0.0,60540.0,17288.0,1.0
p_pain[3308],0.407,0.018,0.373,0.442,0.0,0.0,41749.0,16082.0,1.0
p_pain[3309],0.991,0.007,0.977,1.0,0.0,0.0,60715.0,17366.0,1.0
p_pain[3310],0.982,0.012,0.959,0.998,0.0,0.0,59103.0,17830.0,1.0
p_pain[3311],0.849,0.039,0.776,0.922,0.0,0.0,59484.0,18650.0,1.0
p_pain[3312],0.938,0.025,0.891,0.98,0.0,0.0,56873.0,17837.0,1.0
p_pain[3313],0.678,0.031,0.62,0.738,0.0,0.0,58624.0,19024.0,1.0
p_pain[3314],0.057,0.038,0.005,0.126,0.0,0.0,41471.0,15190.0,1.0
p_pain[3315],0.985,0.011,0.966,0.999,0.0,0.0,55830.0,17238.0,1.0
p_pain[3316],0.543,0.045,0.46,0.628,0.0,0.0,46961.0,16971.0,1.0
p_pain[3317],0.959,0.026,0.912,0.996,0.0,0.0,58770.0,19026.0,1.0
p_pain[3318],0.841,0.067,0.716,0.95,0.0,0.0,54890.0,18767.0,1.0
p_pain[3319],0.539,0.11,0.328,0.735,0.001,0.0,45628.0,16742.0,1.0
p_pain[3320],0.115,0.048,0.036,0.205,0.0,0.0,41351.0,15576.0,1.0
p_pain[3321],0.996,0.004,0.99,1.0,0.0,0.0,55320.0,17379.0,1.0
p_pain[3322],0.736,0.062,0.622,0.851,0.0,0.0,53984.0,18862.0,1.0
p_pain[3323],0.977,0.014,0.952,0.997,0.0,0.0,58915.0,17221.0,1.0
p_pain[3324],0.2,0.048,0.111,0.29,0.0,0.0,41304.0,15768.0,1.0
p_pain[3325],0.994,0.005,0.985,1.0,0.0,0.0,57484.0,17851.0,1.0
p_pain[3326],0.207,0.085,0.061,0.365,0.0,0.0,40520.0,14703.0,1.0
p_pain[3327],0.371,0.074,0.23,0.507,0.0,0.0,41366.0,14694.0,1.0
p_pain[3328],0.927,0.032,0.866,0.978,0.0,0.0,59273.0,18750.0,1.0
p_pain[3329],0.303,0.037,0.235,0.375,0.0,0.0,41818.0,15944.0,1.0
p_pain[3330],0.962,0.02,0.925,0.992,0.0,0.0,58672.0,17370.0,1.0
p_pain[3331],0.907,0.03,0.85,0.961,0.0,0.0,61967.0,17324.0,1.0
p_pain[3332],0.456,0.014,0.431,0.481,0.0,0.0,25700.0,19310.0,1.0
p_pain[3333],0.37,0.038,0.298,0.441,0.0,0.0,26333.0,19289.0,1.0
p_pain[3334],0.009,0.011,0.0,0.027,0.0,0.0,24946.0,14330.0,1.0
p_pain[3335],0.139,0.052,0.045,0.233,0.0,0.0,24858.0,14310.0,1.0
p_pain[3336],0.461,0.01,0.442,0.48,0.0,0.0,29080.0,19239.0,1.0
p_pain[3337],0.573,0.028,0.522,0.624,0.0,0.0,32667.0,16667.0,1.0
p_pain[3338],0.096,0.043,0.024,0.174,0.0,0.0,24830.0,15391.0,1.0
p_pain[3339],0.01,0.012,0.0,0.031,0.0,0.0,24935.0,14166.0,1.0
p_pain[3340],0.274,0.043,0.193,0.351,0.0,0.0,25316.0,17440.0,1.0
p_pain[3341],0.108,0.045,0.03,0.191,0.0,0.0,24544.0,14666.0,1.0
p_pain[3342],0.419,0.018,0.386,0.452,0.0,0.0,24959.0,17336.0,1.0
p_pain[3343],0.608,0.039,0.541,0.682,0.0,0.0,32487.0,16836.0,1.0
p_pain[3344],0.246,0.046,0.159,0.331,0.0,0.0,26604.0,18337.0,1.0
p_pain[3345],0.123,0.048,0.038,0.212,0.0,0.0,24486.0,14154.0,1.0
p_pain[3346],0.531,0.029,0.483,0.586,0.0,0.0,33718.0,19488.0,1.0
p_pain[3347],0.013,0.015,0.0,0.04,0.0,0.0,25019.0,14103.0,1.0
p_pain[3348],0.499,0.005,0.491,0.508,0.0,0.0,32716.0,21277.0,1.0
p_pain[3349],0.494,0.019,0.462,0.53,0.0,0.0,32679.0,21186.0,1.0
p_pain[3350],0.536,0.016,0.507,0.565,0.0,0.0,32984.0,16413.0,1.0
p_pain[3351],0.384,0.027,0.331,0.431,0.0,0.0,27877.0,19791.0,1.0
p_pain[3352],0.015,0.017,0.0,0.045,0.0,0.0,25100.0,14118.0,1.0
p_pain[3353],0.012,0.013,0.0,0.035,0.0,0.0,24961.0,13911.0,1.0
p_pain[3354],0.336,0.038,0.266,0.405,0.0,0.0,24295.0,15183.0,1.0
p_pain[3355],0.085,0.04,0.018,0.158,0.0,0.0,25193.0,16501.0,1.0
p_pain[3356],0.304,0.039,0.23,0.377,0.0,0.0,24272.0,15155.0,1.0
p_pain[3357],0.456,0.014,0.431,0.481,0.0,0.0,25700.0,19310.0,1.0
p_pain[3358],0.419,0.018,0.386,0.452,0.0,0.0,24959.0,17336.0,1.0
p_pain[3359],0.012,0.013,0.0,0.035,0.0,0.0,24961.0,13911.0,1.0
p_pain[3360],0.384,0.027,0.331,0.431,0.0,0.0,27877.0,19791.0,1.0
p_pain[3361],0.015,0.017,0.0,0.045,0.0,0.0,25100.0,14118.0,1.0
p_pain[3362],0.336,0.038,0.266,0.405,0.0,0.0,24295.0,15183.0,1.0
p_pain[3363],0.536,0.016,0.507,0.565,0.0,0.0,32984.0,16413.0,1.0
p_pain[3364],0.304,0.039,0.23,0.377,0.0,0.0,24272.0,15155.0,1.0
p_pain[3365],0.085,0.04,0.018,0.158,0.0,0.0,25193.0,16501.0,1.0
p_pain[3366],0.37,0.038,0.298,0.441,0.0,0.0,26333.0,19289.0,1.0
p_pain[3367],0.608,0.039,0.541,0.682,0.0,0.0,32487.0,16836.0,1.0
p_pain[3368],0.499,0.005,0.491,0.508,0.0,0.0,32716.0,21277.0,1.0
p_pain[3369],0.01,0.012,0.0,0.031,0.0,0.0,24935.0,14166.0,1.0
p_pain[3370],0.123,0.048,0.038,0.212,0.0,0.0,24486.0,14154.0,1.0
p_pain[3371],0.494,0.019,0.462,0.53,0.0,0.0,32679.0,21186.0,1.0
p_pain[3372],0.013,0.015,0.0,0.04,0.0,0.0,25019.0,14103.0,1.0
p_pain[3373],0.139,0.052,0.045,0.233,0.0,0.0,24858.0,14310.0,1.0
p_pain[3374],0.461,0.01,0.442,0.48,0.0,0.0,29080.0,19239.0,1.0
p_pain[3375],0.108,0.045,0.03,0.191,0.0,0.0,24544.0,14666.0,1.0
p_pain[3376],0.531,0.029,0.483,0.586,0.0,0.0,33718.0,19488.0,1.0
p_pain[3377],0.096,0.043,0.024,0.174,0.0,0.0,24830.0,15391.0,1.0
p_pain[3378],0.573,0.028,0.522,0.624,0.0,0.0,32667.0,16667.0,1.0
p_pain[3379],0.274,0.043,0.193,0.351,0.0,0.0,25316.0,17440.0,1.0
p_pain[3380],0.246,0.046,0.159,0.331,0.0,0.0,26604.0,18337.0,1.0
p_pain[3381],0.009,0.011,0.0,0.027,0.0,0.0,24946.0,14330.0,1.0
p_pain[3382],0.139,0.052,0.045,0.233,0.0,0.0,24858.0,14310.0,1.0
p_pain[3383],0.419,0.018,0.386,0.452,0.0,0.0,24959.0,17336.0,1.0
p_pain[3384],0.573,0.028,0.522,0.624,0.0,0.0,32667.0,16667.0,1.0
p_pain[3385],0.499,0.005,0.491,0.508,0.0,0.0,32716.0,21277.0,1.0
p_pain[3386],0.009,0.011,0.0,0.027,0.0,0.0,24946.0,14330.0,1.0
