,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
sv_both[2698],-3.016,0.008,-3.025,-3.005,0.003,0.002,7.0,20.0,2.63
sv_both[2699],-5.031,0.016,-5.05,-5.009,0.007,0.005,7.0,20.0,2.63
sv_both[2700],-1.031,0.016,-1.05,-1.009,0.007,0.005,7.0,20.0,2.63
sv_both[2701],-3.058,0.034,-3.1,-3.014,0.014,0.011,7.0,20.0,2.61
sv_both[2702],-4.021,0.011,-4.033,-4.006,0.004,0.003,7.0,20.0,2.63
sv_both[2703],-3.031,0.016,-3.05,-3.009,0.007,0.005,7.0,20.0,2.63
sv_both[2704],-5.021,0.011,-5.033,-5.006,0.004,0.003,7.0,20.0,2.63
sv_both[2705],-5.058,0.034,-5.1,-5.014,0.014,0.011,7.0,20.0,2.61
sv_both[2706],-74.599,217.389,-391.882,-5.019,66.43,48.315,7.0,20.0,2.39
sv_both[2707],-73.599,217.389,-390.882,-4.019,66.43,48.315,7.0,20.0,2.39
sv_both[2708],-2.021,0.011,-2.033,-2.006,0.004,0.003,7.0,20.0,2.63
sv_both[2709],-4.058,0.034,-4.1,-4.014,0.014,0.011,7.0,20.0,2.61
sv_both[2710],-2.016,0.008,-2.025,-2.005,0.003,0.002,7.0,20.0,2.63
sv_both[2711],-4.031,0.016,-4.05,-4.009,0.007,0.005,7.0,20.0,2.63
sv_both[2712],-5.016,0.008,-5.025,-5.005,0.003,0.002,7.0,20.0,2.63
sv_both[2713],-72.599,217.389,-389.882,-3.019,66.43,48.315,7.0,20.0,2.39
sv_both[2714],-1.058,0.034,-1.1,-1.014,0.014,0.011,7.0,20.0,2.61
sv_both[2715],-1.045,0.024,-1.078,-1.011,0.01,0.008,7.0,15.0,2.41
sv_both[2716],-5.014,0.006,-5.021,-5.004,0.002,0.002,7.0,15.0,2.31
sv_both[2717],-4.316,0.472,-4.69,-4.021,0.131,0.095,7.0,15.0,2.44
sv_both[2718],-4.018,0.008,-4.028,-4.005,0.003,0.002,7.0,15.0,2.33
sv_both[2719],-3.025,0.012,-3.041,-3.007,0.005,0.004,7.0,15.0,2.35
sv_both[2720],-1.018,0.008,-1.028,-1.005,0.003,0.002,7.0,15.0,2.33
sv_both[2721],-4.025,0.012,-4.041,-4.007,0.005,0.004,7.0,15.0,2.35
sv_both[2722],-2.018,0.008,-2.028,-2.005,0.003,0.002,7.0,15.0,2.33
sv_both[2723],-2.014,0.006,-2.021,-2.004,0.002,0.002,7.0,15.0,2.31
sv_both[2724],-1.316,0.472,-1.69,-1.021,0.131,0.095,7.0,15.0,2.44
sv_both[2725],-2.025,0.012,-2.041,-2.007,0.005,0.004,7.0,15.0,2.35
sv_both[2726],-5.025,0.012,-5.041,-5.007,0.005,0.004,7.0,15.0,2.35
sv_both[2727],-4.045,0.024,-4.078,-4.011,0.01,0.008,7.0,15.0,2.41
sv_both[2728],-2.316,0.472,-2.69,-2.021,0.131,0.095,7.0,15.0,2.44
sv_both[2729],-2.045,0.024,-2.078,-2.011,0.01,0.008,7.0,15.0,2.41
sv_both[2730],-3.018,0.008,-3.028,-3.005,0.003,0.002,7.0,15.0,2.33
sv_both[2731],-5.316,0.472,-5.69,-5.021,0.131,0.095,7.0,15.0,2.44
sv_both[2732],-3.045,0.024,-3.078,-3.011,0.01,0.008,7.0,15.0,2.41
sv_both[2733],-4.014,0.006,-4.021,-4.004,0.002,0.002,7.0,15.0,2.31
sv_both[2734],-3.316,0.472,-3.69,-3.021,0.131,0.095,7.0,15.0,2.44
sv_both[2735],-5.045,0.024,-5.078,-5.011,0.01,0.008,7.0,15.0,2.41
sv_both[2736],-5.018,0.008,-5.028,-5.005,0.003,0.002,7.0,15.0,2.33
sv_both[2737],-3.014,0.006,-3.021,-3.004,0.002,0.002,7.0,15.0,2.31
sv_both[2738],-5.045,0.024,-5.078,-5.011,0.01,0.008,7.0,15.0,2.41
sv_both[2739],-4.316,0.472,-4.69,-4.021,0.131,0.095,7.0,15.0,2.44
sv_both[2740],-5.316,0.472,-5.69,-5.021,0.131,0.095,7.0,15.0,2.44
sv_both[2741],-1.014,0.006,-1.021,-1.004,0.002,0.002,7.0,15.0,2.31
sv_both[2742],-4.014,0.006,-4.021,-4.004,0.002,0.002,7.0,15.0,2.31
sv_both[2743],-3.045,0.024,-3.078,-3.011,0.01,0.008,7.0,15.0,2.41
sv_both[2744],-1.045,0.024,-1.078,-1.011,0.01,0.008,7.0,15.0,2.41
sv_both[2745],-4.045,0.024,-4.078,-4.011,0.01,0.008,7.0,15.0,2.41
sv_both[2746],-2.316,0.472,-2.69,-2.021,0.131,0.095,7.0,15.0,2.44
sv_both[2747],-5.025,0.012,-5.041,-5.007,0.005,0.004,7.0,15.0,2.35
sv_both[2748],-5.018,0.008,-5.028,-5.005,0.003,0.002,7.0,15.0,2.33
sv_both[2749],-1.025,0.012,-1.041,-1.007,0.005,0.004,7.0,15.0,2.35
sv_both[2750],-2.018,0.008,-2.028,-2.005,0.003,0.002,7.0,15.0,2.33
sv_both[2751],-1.316,0.472,-1.69,-1.021,0.131,0.095,7.0,15.0,2.44
sv_both[2752],-1.018,0.008,-1.028,-1.005,0.003,0.002,7.0,15.0,2.33
sv_both[2753],-3.018,0.008,-3.028,-3.005,0.003,0.002,7.0,15.0,2.33
sv_both[2754],-5.014,0.006,-5.021,-5.004,0.002,0.002,7.0,15.0,2.31
sv_both[2755],-4.025,0.012,-4.041,-4.007,0.005,0.004,7.0,15.0,2.35
sv_both[2756],-3.025,0.012,-3.041,-3.007,0.005,0.004,7.0,15.0,2.35
sv_both[2757],-2.014,0.006,-2.021,-2.004,0.002,0.002,7.0,15.0,2.31
sv_both[2758],-3.014,0.006,-3.021,-3.004,0.002,0.002,7.0,15.0,2.31
sv_both[2759],-3.316,0.472,-3.69,-3.021,0.131,0.095,7.0,15.0,2.44
sv_both[2760],-2.045,0.024,-2.078,-2.011,0.01,0.008,7.0,15.0,2.41
sv_both[2761],-2.025,0.012,-2.041,-2.007,0.005,0.004,7.0,15.0,2.35
sv_both[2762],-1.045,0.024,-1.078,-1.011,0.01,0.008,7.0,15.0,2.41
sv_both[2763],-1.316,0.472,-1.69,-1.021,0.131,0.095,7.0,15.0,2.44
sv_both[2764],-2.025,0.012,-2.041,-2.007,0.005,0.004,7.0,15.0,2.35
sv_both[2765],-1.014,0.006,-1.021,-1.004,0.002,0.002,7.0,15.0,2.31
sv_both[2766],-3.045,0.024,-3.078,-3.011,0.01,0.008,7.0,15.0,2.41
sv_both[2767],-2.316,0.472,-2.69,-2.021,0.131,0.095,7.0,15.0,2.44
sv_both[2768],-4.045,0.024,-4.078,-4.011,0.01,0.008,7.0,15.0,2.41
sv_both[2769],-2.014,0.006,-2.021,-2.004,0.002,0.002,7.0,15.0,2.31
sv_both[2770],-5.014,0.006,-5.021,-5.004,0.002,0.002,7.0,15.0,2.31
sv_both[2771],-2.018,0.008,-2.028,-2.005,0.003,0.002,7.0,15.0,2.33
sv_both[2772],-5.025,0.012,-5.041,-5.007,0.005,0.004,7.0,15.0,2.35
sv_both[2773],-5.316,0.472,-5.69,-5.021,0.131,0.095,7.0,15.0,2.44
sv_both[2774],-1.018,0.008,-1.028,-1.005,0.003,0.002,7.0,15.0,2.33
sv_both[2775],-3.014,0.006,-3.021,-3.004,0.002,0.002,7.0,15.0,2.31
sv_both[2776],-3.018,0.008,-3.028,-3.005,0.003,0.002,7.0,15.0,2.33
sv_both[2777],-2.045,0.024,-2.078,-2.011,0.01,0.008,7.0,15.0,2.41
sv_both[2778],-4.316,0.472,-4.69,-4.021,0.131,0.095,7.0,15.0,2.44
sv_both[2779],-3.025,0.012,-3.041,-3.007,0.005,0.004,7.0,15.0,2.35
sv_both[2780],-5.045,0.024,-5.078,-5.011,0.01,0.008,7.0,15.0,2.41
sv_both[2781],-3.316,0.472,-3.69,-3.021,0.131,0.095,7.0,15.0,2.44
sv_both[2782],-4.025,0.012,-4.041,-4.007,0.005,0.004,7.0,15.0,2.35
sv_both[2783],-5.018,0.008,-5.028,-5.005,0.003,0.002,7.0,15.0,2.33
sv_both[2784],-4.014,0.006,-4.021,-4.004,0.002,0.002,7.0,15.0,2.31
sv_both[2785],-1.025,0.012,-1.041,-1.007,0.005,0.004,7.0,15.0,2.35
sv_both[2786],-4.018,0.008,-4.028,-4.005,0.003,0.002,7.0,15.0,2.33
sv_both[2787],-5.018,0.008,-5.028,-5.005,0.003,0.002,7.0,15.0,2.33
sv_both[2788],-4.014,0.006,-4.021,-4.004,0.002,0.002,7.0,15.0,2.31
sv_both[2789],-3.045,0.024,-3.078,-3.011,0.01,0.008,7.0,15.0,2.41
sv_both[2790],-5.014,0.006,-5.021,-5.004,0.002,0.002,7.0,15.0,2.31
sv_both[2791],-5.045,0.024,-5.078,-5.011,0.01,0.008,7.0,15.0,2.41
sv_both[2792],-4.316,0.472,-4.69,-4.021,0.131,0.095,7.0,15.0,2.44
sv_both[2793],-5.316,0.472,-5.69,-5.021,0.131,0.095,7.0,15.0,2.44
sv_both[2794],-4.045,0.024,-4.078,-4.011,0.01,0.008,7.0,15.0,2.41
sv_both[2795],-3.014,0.006,-3.021,-3.004,0.002,0.002,7.0,15.0,2.31
sv_both[2796],-4.025,0.012,-4.041,-4.007,0.005,0.004,7.0,15.0,2.35
sv_both[2797],-2.014,0.006,-2.021,-2.004,0.002,0.002,7.0,15.0,2.31
sv_both[2798],-1.045,0.024,-1.078,-1.011,0.01,0.008,7.0,15.0,2.41
sv_both[2799],-2.316,0.472,-2.69,-2.021,0.131,0.095,7.0,15.0,2.44
sv_both[2800],-3.025,0.012,-3.041,-3.007,0.005,0.004,7.0,15.0,2.35
sv_both[2801],-2.045,0.024,-2.078,-2.011,0.01,0.008,7.0,15.0,2.41
sv_both[2802],-2.025,0.012,-2.041,-2.007,0.005,0.004,7.0,15.0,2.35
sv_both[2803],-4.018,0.008,-4.028,-4.005,0.003,0.002,7.0,15.0,2.33
sv_both[2804],-5.025,0.012,-5.041,-5.007,0.005,0.004,7.0,15.0,2.35
sv_both[2805],-1.018,0.008,-1.028,-1.005,0.003,0.002,7.0,15.0,2.33
sv_both[2806],-1.316,0.472,-1.69,-1.021,0.131,0.095,7.0,15.0,2.44
sv_both[2807],-1.014,0.006,-1.021,-1.004,0.002,0.002,7.0,15.0,2.31
sv_both[2808],-1.025,0.012,-1.041,-1.007,0.005,0.004,7.0,15.0,2.35
sv_both[2809],-3.316,0.472,-3.69,-3.021,0.131,0.095,7.0,15.0,2.44
sv_both[2810],-2.018,0.008,-2.028,-2.005,0.003,0.002,7.0,15.0,2.33
sv_both[2811],-3.018,0.008,-3.028,-3.005,0.003,0.002,7.0,15.0,2.33
sv_both[2812],-3.014,0.006,-3.021,-3.004,0.002,0.002,7.0,15.0,2.31
sv_both[2813],-5.025,0.012,-5.041,-5.007,0.005,0.004,7.0,15.0,2.35
sv_both[2814],-2.018,0.008,-2.028,-2.005,0.003,0.002,7.0,15.0,2.33
sv_both[2815],-4.316,0.472,-4.69,-4.021,0.131,0.095,7.0,15.0,2.44
sv_both[2816],-4.025,0.012,-4.041,-4.007,0.005,0.004,7.0,15.0,2.35
sv_both[2817],-4.014,0.006,-4.021,-4.004,0.002,0.002,7.0,15.0,2.31
sv_both[2818],-1.018,0.008,-1.028,-1.005,0.003,0.002,7.0,15.0,2.33
sv_both[2819],-4.018,0.008,-4.028,-4.005,0.003,0.002,7.0,15.0,2.33
sv_both[2820],-1.025,0.012,-1.041,-1.007,0.005,0.004,7.0,15.0,2.35
sv_both[2821],-3.025,0.012,-3.041,-3.007,0.005,0.004,7.0,15.0,2.35
sv_both[2822],-2.014,0.006,-2.021,-2.004,0.002,0.002,7.0,15.0,2.31
sv_both[2823],-4.045,0.024,-4.078,-4.011,0.01,0.008,7.0,15.0,2.41
sv_both[2824],-2.045,0.024,-2.078,-2.011,0.01,0.008,7.0,15.0,2.41
sv_both[2825],-3.018,0.008,-3.028,-3.005,0.003,0.002,7.0,15.0,2.33
sv_both[2826],-5.014,0.006,-5.021,-5.004,0.002,0.002,7.0,15.0,2.31
sv_both[2827],-2.316,0.472,-2.69,-2.021,0.131,0.095,7.0,15.0,2.44
sv_both[2828],-5.316,0.472,-5.69,-5.021,0.131,0.095,7.0,15.0,2.44
sv_both[2829],-3.316,0.472,-3.69,-3.021,0.131,0.095,7.0,15.0,2.44
sv_both[2830],-3.045,0.024,-3.078,-3.011,0.01,0.008,7.0,15.0,2.41
sv_both[2831],-5.018,0.008,-5.028,-5.005,0.003,0.002,7.0,15.0,2.33
sv_both[2832],-2.025,0.012,-2.041,-2.007,0.005,0.004,7.0,15.0,2.35
sv_both[2833],-1.316,0.472,-1.69,-1.021,0.131,0.095,7.0,15.0,2.44
sv_both[2834],-1.045,0.024,-1.078,-1.011,0.01,0.008,7.0,15.0,2.41
sv_both[2835],-5.045,0.024,-5.078,-5.011,0.01,0.008,7.0,15.0,2.41
sv_both[2836],-1.014,0.006,-1.021,-1.004,0.002,0.002,7.0,15.0,2.31
sv_both[2837],-4.032,0.013,-4.051,-4.005,0.005,0.004,6.0,13.0,2.84
sv_both[2838],-5.024,0.009,-5.037,-5.004,0.004,0.003,6.0,13.0,2.84
sv_both[2839],-3.106,0.056,-3.204,-3.011,0.025,0.018,6.0,13.0,2.88
sv_both[2840],-4.106,0.056,-4.204,-4.011,0.025,0.018,6.0,13.0,2.88
sv_both[2841],-3.032,0.013,-3.051,-3.005,0.005,0.004,6.0,13.0,2.84
sv_both[2842],-40.418,68.286,-186.358,-3.608,30.137,22.653,6.0,15.0,2.93
sv_both[2843],-2.05,0.021,-2.081,-2.007,0.009,0.007,6.0,13.0,2.84
sv_both[2844],-4.05,0.021,-4.081,-4.007,0.009,0.007,6.0,13.0,2.84
sv_both[2845],-5.05,0.021,-5.081,-5.007,0.009,0.007,6.0,13.0,2.84
sv_both[2846],-5.032,0.013,-5.051,-5.005,0.005,0.004,6.0,13.0,2.84
sv_both[2847],-5.106,0.056,-5.204,-5.011,0.025,0.018,6.0,13.0,2.88
sv_both[2848],-4.024,0.009,-4.037,-4.004,0.004,0.003,6.0,13.0,2.84
sv_both[2849],-1.05,0.021,-1.081,-1.007,0.009,0.007,6.0,13.0,2.84
sv_both[2850],-2.024,0.009,-2.037,-2.004,0.004,0.003,6.0,13.0,2.84
sv_both[2851],-1.032,0.013,-1.051,-1.005,0.005,0.004,6.0,13.0,2.84
sv_both[2852],-3.024,0.009,-3.037,-3.004,0.004,0.003,6.0,13.0,2.84
sv_both[2853],-2.032,0.013,-2.051,-2.005,0.005,0.004,6.0,13.0,2.84
sv_both[2854],-3.05,0.021,-3.081,-3.007,0.009,0.007,6.0,13.0,2.84
sv_both[2855],-41.418,68.286,-187.358,-4.608,30.137,22.653,6.0,15.0,2.93
sv_both[2856],-39.418,68.286,-185.358,-2.608,30.137,22.653,6.0,15.0,2.93
sv_both[2857],-2.106,0.056,-2.204,-2.011,0.025,0.018,6.0,13.0,2.88
sv_both[2858],-38.418,68.286,-184.358,-1.608,30.137,22.653,6.0,15.0,2.93
sv_both[2859],-1.024,0.009,-1.037,-1.004,0.004,0.003,6.0,13.0,2.84
sv_both[2860],-5.024,0.009,-5.037,-5.004,0.004,0.003,6.0,13.0,2.84
sv_both[2861],-38.418,68.286,-184.358,-1.608,30.137,22.653,6.0,15.0,2.93
sv_both[2862],-2.106,0.056,-2.204,-2.011,0.025,0.018,6.0,13.0,2.88
sv_both[2863],-3.106,0.056,-3.204,-3.011,0.025,0.018,6.0,13.0,2.88
sv_both[2864],-2.032,0.013,-2.051,-2.005,0.005,0.004,6.0,13.0,2.84
sv_both[2865],-5.106,0.056,-5.204,-5.011,0.025,0.018,6.0,13.0,2.88
sv_both[2866],-4.05,0.021,-4.081,-4.007,0.009,0.007,6.0,13.0,2.84
sv_both[2867],-37.418,68.286,-183.358,-0.608,30.137,22.653,6.0,15.0,2.93
sv_both[2868],-3.024,0.009,-3.037,-3.004,0.004,0.003,6.0,13.0,2.84
sv_both[2869],-3.032,0.013,-3.051,-3.005,0.005,0.004,6.0,13.0,2.84
sv_both[2870],-1.106,0.056,-1.204,-1.011,0.025,0.019,6.0,13.0,2.88
sv_both[2871],-4.106,0.056,-4.204,-4.011,0.025,0.018,6.0,13.0,2.88
sv_both[2872],-4.024,0.009,-4.037,-4.004,0.004,0.003,6.0,13.0,2.84
sv_both[2873],-4.032,0.013,-4.051,-4.005,0.005,0.004,6.0,13.0,2.84
sv_both[2874],-39.418,68.286,-185.358,-2.608,30.137,22.653,6.0,15.0,2.93
sv_both[2875],-1.032,0.013,-1.051,-1.005,0.005,0.004,6.0,13.0,2.84
sv_both[2876],-1.024,0.009,-1.037,-1.004,0.004,0.003,6.0,13.0,2.84
sv_both[2877],-5.05,0.021,-5.081,-5.007,0.009,0.007,6.0,13.0,2.84
sv_both[2878],-41.418,68.286,-187.358,-4.608,30.137,22.653,6.0,15.0,2.93
sv_both[2879],-40.418,68.286,-186.358,-3.608,30.137,22.653,6.0,15.0,2.93
sv_both[2880],-3.05,0.021,-3.081,-3.007,0.009,0.007,6.0,13.0,2.84
sv_both[2881],-1.05,0.021,-1.081,-1.007,0.009,0.007,6.0,13.0,2.84
sv_both[2882],-5.032,0.013,-5.051,-5.005,0.005,0.004,6.0,13.0,2.84
sv_both[2883],-2.024,0.009,-2.037,-2.004,0.004,0.003,6.0,13.0,2.84
sv_both[2884],-2.05,0.021,-2.081,-2.007,0.009,0.007,6.0,13.0,2.84
sv_both[2885],-2.106,0.056,-2.204,-2.011,0.025,0.018,6.0,13.0,2.88
sv_both[2886],-5.024,0.009,-5.037,-5.004,0.004,0.003,6.0,13.0,2.84
sv_both[2887],-37.418,68.286,-183.358,-0.608,30.137,22.653,6.0,15.0,2.93
sv_both[2888],-41.418,68.286,-187.358,-4.608,30.137,22.653,6.0,15.0,2.93
sv_both[2889],-40.418,68.286,-186.358,-3.608,30.137,22.653,6.0,15.0,2.93
sv_both[2890],-3.024,0.009,-3.037,-3.004,0.004,0.003,6.0,13.0,2.84
sv_both[2891],-2.032,0.013,-2.051,-2.005,0.005,0.004,6.0,13.0,2.84
sv_both[2892],-5.106,0.056,-5.204,-5.011,0.025,0.018,6.0,13.0,2.88
sv_both[2893],-3.032,0.013,-3.051,-3.005,0.005,0.004,6.0,13.0,2.84
sv_both[2894],-2.05,0.021,-2.081,-2.007,0.009,0.007,6.0,13.0,2.84
sv_both[2895],-5.05,0.021,-5.081,-5.007,0.009,0.007,6.0,13.0,2.84
sv_both[2896],-1.05,0.021,-1.081,-1.007,0.009,0.007,6.0,13.0,2.84
sv_both[2897],-2.024,0.009,-2.037,-2.004,0.004,0.003,6.0,13.0,2.84
sv_both[2898],-1.024,0.009,-1.037,-1.004,0.004,0.003,6.0,13.0,2.84
sv_both[2899],-4.024,0.009,-4.037,-4.004,0.004,0.003,6.0,13.0,2.84
sv_both[2900],-39.418,68.286,-185.358,-2.608,30.137,22.653,6.0,15.0,2.93
sv_both[2901],-1.106,0.056,-1.204,-1.011,0.025,0.019,6.0,13.0,2.88
sv_both[2902],-1.032,0.013,-1.051,-1.005,0.005,0.004,6.0,13.0,2.84
sv_both[2903],-4.05,0.021,-4.081,-4.007,0.009,0.007,6.0,13.0,2.84
sv_both[2904],-3.106,0.056,-3.204,-3.011,0.025,0.018,6.0,13.0,2.88
sv_both[2905],-4.032,0.013,-4.051,-4.005,0.005,0.004,6.0,13.0,2.84
sv_both[2906],-3.05,0.021,-3.081,-3.007,0.009,0.007,6.0,13.0,2.84
sv_both[2907],-38.418,68.286,-184.358,-1.608,30.137,22.653,6.0,15.0,2.93
sv_both[2908],-4.106,0.056,-4.204,-4.011,0.025,0.018,6.0,13.0,2.88
sv_both[2909],-5.032,0.013,-5.051,-5.005,0.005,0.004,6.0,13.0,2.84
sv_both[2910],-38.418,68.286,-184.358,-1.608,30.137,22.653,6.0,15.0,2.93
sv_both[2911],-2.032,0.013,-2.051,-2.005,0.005,0.004,6.0,13.0,2.84
sv_both[2912],-3.032,0.013,-3.051,-3.005,0.005,0.004,6.0,13.0,2.84
sv_both[2913],-1.05,0.021,-1.081,-1.007,0.009,0.007,6.0,13.0,2.84
sv_both[2914],-37.418,68.286,-183.358,-0.608,30.137,22.653,6.0,15.0,2.93
sv_both[2915],-3.05,0.021,-3.081,-3.007,0.009,0.007,6.0,13.0,2.84
sv_both[2916],-4.05,0.021,-4.081,-4.007,0.009,0.007,6.0,13.0,2.84
sv_both[2917],-2.05,0.021,-2.081,-2.007,0.009,0.007,6.0,13.0,2.84
sv_both[2918],-4.032,0.013,-4.051,-4.005,0.005,0.004,6.0,13.0,2.84
sv_both[2919],-1.024,0.009,-1.037,-1.004,0.004,0.003,6.0,13.0,2.84
sv_both[2920],-4.106,0.056,-4.204,-4.011,0.025,0.018,6.0,13.0,2.88
sv_both[2921],-1.032,0.013,-1.051,-1.005,0.005,0.004,6.0,13.0,2.84
sv_both[2922],-5.106,0.056,-5.204,-5.011,0.025,0.018,6.0,13.0,2.88
sv_both[2923],-4.024,0.009,-4.037,-4.004,0.004,0.003,6.0,13.0,2.84
sv_both[2924],-3.106,0.056,-3.204,-3.011,0.025,0.018,6.0,13.0,2.88
sv_both[2925],-5.032,0.013,-5.051,-5.005,0.005,0.004,6.0,13.0,2.84
sv_both[2926],-5.05,0.021,-5.081,-5.007,0.009,0.007,6.0,13.0,2.84
sv_both[2927],-1.106,0.056,-1.204,-1.011,0.025,0.019,6.0,13.0,2.88
sv_both[2928],-39.418,68.286,-185.358,-2.608,30.137,22.653,6.0,15.0,2.93
sv_both[2929],-3.024,0.009,-3.037,-3.004,0.004,0.003,6.0,13.0,2.84
sv_both[2930],-2.106,0.056,-2.204,-2.011,0.025,0.018,6.0,13.0,2.88
sv_both[2931],-2.024,0.009,-2.037,-2.004,0.004,0.003,6.0,13.0,2.84
sv_both[2932],-41.418,68.286,-187.358,-4.608,30.137,22.653,6.0,15.0,2.93
sv_both[2933],-5.024,0.009,-5.037,-5.004,0.004,0.003,6.0,13.0,2.84
sv_both[2934],-40.418,68.286,-186.358,-3.608,30.137,22.653,6.0,15.0,2.93
sv_both[2935],-1.024,0.009,-1.037,-1.004,0.004,0.003,6.0,13.0,2.84
sv_both[2936],-4.05,0.021,-4.081,-4.007,0.009,0.007,6.0,13.0,2.84
sv_both[2937],-2.106,0.056,-2.204,-2.011,0.025,0.018,6.0,13.0,2.88
sv_both[2938],-1.032,0.013,-1.051,-1.005,0.005,0.004,6.0,13.0,2.84
sv_both[2939],-5.05,0.021,-5.081,-5.007,0.009,0.007,6.0,13.0,2.84
sv_both[2940],-39.418,68.286,-185.358,-2.608,30.137,22.653,6.0,15.0,2.93
sv_both[2941],-38.418,68.286,-184.358,-1.608,30.137,22.653,6.0,15.0,2.93
sv_both[2942],-1.05,0.021,-1.081,-1.007,0.009,0.007,6.0,13.0,2.84
sv_both[2943],-37.418,68.286,-183.358,-0.608,30.137,22.653,6.0,15.0,2.93
sv_both[2944],-5.032,0.013,-5.051,-5.005,0.005,0.004,6.0,13.0,2.84
sv_both[2945],-2.032,0.013,-2.051,-2.005,0.005,0.004,6.0,13.0,2.84
sv_both[2946],-3.106,0.056,-3.204,-3.011,0.025,0.018,6.0,13.0,2.88
sv_both[2947],-40.418,68.286,-186.358,-3.608,30.137,22.653,6.0,15.0,2.93
sv_both[2948],-2.05,0.021,-2.081,-2.007,0.009,0.007,6.0,13.0,2.84
sv_both[2949],-3.024,0.009,-3.037,-3.004,0.004,0.003,6.0,13.0,2.84
sv_both[2950],-4.106,0.056,-4.204,-4.011,0.025,0.018,6.0,13.0,2.88
sv_both[2951],-2.024,0.009,-2.037,-2.004,0.004,0.003,6.0,13.0,2.84
sv_both[2952],-5.106,0.056,-5.204,-5.011,0.025,0.018,6.0,13.0,2.88
sv_both[2953],-41.418,68.286,-187.358,-4.608,30.137,22.653,6.0,15.0,2.93
sv_both[2954],-5.024,0.009,-5.037,-5.004,0.004,0.003,6.0,13.0,2.84
sv_both[2955],-3.032,0.013,-3.051,-3.005,0.005,0.004,6.0,13.0,2.84
sv_both[2956],-3.05,0.021,-3.081,-3.007,0.009,0.007,6.0,13.0,2.84
sv_both[2957],-4.024,0.009,-4.037,-4.004,0.004,0.003,6.0,13.0,2.84
sv_both[2958],-4.032,0.013,-4.051,-4.005,0.005,0.004,6.0,13.0,2.84
sv_both[2959],-1.106,0.056,-1.204,-1.011,0.025,0.019,6.0,13.0,2.88
sv_both[2960],-1.052,0.033,-1.097,-1.01,0.014,0.011,6.0,14.0,3.53
sv_both[2961],-1.015,0.008,-1.025,-1.004,0.003,0.003,6.0,14.0,3.65
sv_both[2962],-2.015,0.008,-2.025,-2.004,0.003,0.003,6.0,14.0,3.65
sv_both[2963],-6.628,3.057,-11.205,-5.021,1.082,0.795,6.0,14.0,3.08
sv_both[2964],-5.019,0.011,-5.033,-5.005,0.005,0.003,6.0,14.0,3.65
sv_both[2965],-3.019,0.011,-3.033,-3.005,0.005,0.003,6.0,14.0,3.65
sv_both[2966],-2.052,0.033,-2.097,-2.01,0.014,0.011,6.0,14.0,3.53
sv_both[2967],-1.019,0.011,-1.033,-1.005,0.005,0.003,6.0,14.0,3.65
sv_both[2968],-3.028,0.016,-3.049,-3.006,0.007,0.005,6.0,14.0,3.64
sv_both[2969],-2.028,0.016,-2.049,-2.006,0.007,0.005,6.0,14.0,3.64
sv_both[2970],-4.028,0.016,-4.049,-4.006,0.007,0.005,6.0,14.0,3.64
sv_both[2971],-5.015,0.008,-5.025,-5.004,0.003,0.003,6.0,14.0,3.65
sv_both[2972],-4.052,0.033,-4.097,-4.01,0.014,0.011,6.0,14.0,3.53
sv_both[2973],-1.028,0.016,-1.049,-1.006,0.007,0.005,6.0,14.0,3.64
sv_both[2974],-5.028,0.016,-5.049,-5.006,0.007,0.005,6.0,14.0,3.64
sv_both[2975],-3.015,0.008,-3.025,-3.004,0.003,0.003,6.0,14.0,3.65
sv_both[2976],-4.628,3.057,-9.205,-3.021,1.082,0.795,6.0,14.0,3.08
sv_both[2977],-3.628,3.057,-8.205,-2.021,1.082,0.795,6.0,14.0,3.08
sv_both[2978],-2.019,0.011,-2.033,-2.005,0.005,0.003,6.0,14.0,3.65
sv_both[2979],-5.052,0.033,-5.097,-5.01,0.014,0.011,6.0,14.0,3.53
sv_both[2980],-5.628,3.057,-10.205,-4.021,1.082,0.795,6.0,14.0,3.08
sv_both[2981],-4.015,0.008,-4.025,-4.004,0.003,0.003,6.0,14.0,3.65
sv_both[2982],-3.052,0.033,-3.097,-3.01,0.014,0.011,6.0,14.0,3.53
sv_both[2983],-4.019,0.011,-4.033,-4.005,0.005,0.003,6.0,14.0,3.65
sv_both[2984],-2.628,3.057,-7.205,-1.021,1.082,0.795,6.0,14.0,3.08
sv_both[2985],-3.015,0.008,-3.025,-3.004,0.003,0.003,6.0,14.0,3.65
sv_both[2986],-2.015,0.008,-2.025,-2.004,0.003,0.003,6.0,14.0,3.65
sv_both[2987],-3.628,3.057,-8.205,-2.021,1.082,0.795,6.0,14.0,3.08
sv_both[2988],-5.628,3.057,-10.205,-4.021,1.082,0.795,6.0,14.0,3.08
sv_both[2989],-4.015,0.008,-4.025,-4.004,0.003,0.003,6.0,14.0,3.65
sv_both[2990],-1.028,0.016,-1.049,-1.006,0.007,0.005,6.0,14.0,3.64
sv_both[2991],-3.052,0.033,-3.097,-3.01,0.014,0.011,6.0,14.0,3.53
sv_both[2992],-2.052,0.033,-2.097,-2.01,0.014,0.011,6.0,14.0,3.53
sv_both[2993],-5.028,0.016,-5.049,-5.006,0.007,0.005,6.0,14.0,3.64
