,sv_subj,sz_subj,st_subj,v_Intercept_subj,v_sv_both_subj,v_sv_pain_para_subj,v_sv_money_subj,v_sv_both:sv_pain_para_subj,v_sv_both:sv_money_subj,v_sv_pain_para:sv_money_subj,v_sv_both:sv_pain_para:sv_money_subj,t_Intercept_subj,t_sv_both_subj,t_sv_pain_para_subj,t_sv_money_subj,t_sv_both:sv_pain_para_subj,t_sv_both:sv_money_subj,t_sv_pain_para:sv_money_subj,t_sv_both:sv_pain_para:sv_money_subj,a_Intercept_subj,a_sv_both_subj,a_sv_pain_para_subj,a_sv_money_subj,a_sv_both:sv_pain_para_subj,a_sv_both:sv_money_subj,a_sv_pain_para:sv_money_subj,a_sv_both:sv_pain_para:sv_money_subj,z_Intercept_subj,z_sv_both_subj,z_sv_pain_para_subj,z_sv_money_subj,z_sv_both:sv_pain_para_subj,z_sv_both:sv_money_subj,z_sv_pain_para:sv_money_subj,z_sv_both:sv_pain_para:sv_money_subj
10,,,,3.1089122934628937,-0.6200325309070511,0.03551874062130881,-0.024392741624493928,0.004286944093812572,0.09186775271625668,0.006265462595064435,-0.005882780451743251,0.3688806043988632,-0.0009494381479059253,0.0027451623544643517,-0.007680520778816239,0.0003397204478393623,-0.0005849993475964178,-0.00036505456393920156,2.0585488162798725e-05,1.807263186368521,0.03739725706588981,-0.01676282358874475,0.12008546564748031,0.00396410098901552,-0.02540105201517987,0.002641475780903568,-0.000675556309358986,0.61665739070396,0.0013536722764819049,-0.01158934669467338,-0.010216634687636195,-0.00012875464958208733,0.00029563500827536757,0.0012015878724071236,-5.8549164181503765e-05
11,,,,0.9421105461032022,-1.148941072654129,0.04988529436003778,0.005675019779579788,0.006742256585448986,0.14215121076729037,0.009893342046088752,-0.005077562737129986,0.6774777401682934,0.0266075642364813,0.005803210662574197,1.9971200924207945e-05,0.0011072731169351003,-0.00022375342272948866,-4.8431923709459636e-06,1.9997349098258234e-05,2.023860457025405,0.055532050589865094,-0.0123659572753541,0.10434929093899321,0.005337760130079077,-0.04230557687567758,0.002601496949782598,-0.0008570114108291187,0.6160045576192343,-0.000591405582620889,-0.011326649001893225,-0.005126874071860014,0.00012481802502768008,0.00041514907580790793,0.001145662676065094,1.4455132860471284e-06
12,,,,0.9687943653418865,-1.6322946435449055,0.023366904771567106,0.0003282058537899634,0.006709099412195286,0.17590886651191653,0.0029870996574778356,-0.0003511897098182108,0.6757356829723457,-0.00010248678336661087,0.0005672765645513437,0.0053141253102365555,0.0005888120713076378,-0.0007225254724585521,-0.0005589459501674347,2.082988463542616e-05,1.7589613856467163,0.040459474066778495,-0.0164697760038852,0.07807439623670291,0.0038890041582330384,-0.038902819196458896,0.002614334407893694,-0.0007294313249881658,0.6183836987444784,-0.004206756182999899,-0.010719425161382296,0.008557392072500497,-7.577664821340429e-05,0.0004341980570459905,0.001324257748861651,-3.560942950680721e-05
13,,,,1.7089733394113829,-0.6270153676774236,0.04898771644769133,-0.0312626985369671,0.007516903085598938,0.1135781345236784,0.00849205653930939,-0.002608710445453097,0.8162989771928992,0.014963478598237557,0.002882548383239658,0.004819808520112495,0.0014076439645785163,-0.00014290718504638962,-0.0004891495561891813,7.181144256100334e-05,1.7729213878247332,0.033822094940407096,-0.022245075941118096,0.10289053895338716,0.0025002491685176035,-0.029766092548917406,0.0011515225463747572,-0.0009854638124388115,0.6128707983510665,-0.014051235990810656,-0.012211011192379162,-0.03050934084043232,-0.0005336578551172032,-0.00021379145061118382,0.0011783928030684645,-0.0001680044751423792
14,,,,2.242751773187811,-1.1243398106619833,0.04240904106313585,-0.0012360534944249278,0.0019848175881484057,0.08853965615906202,0.005329507181186217,-0.0071499462133934434,0.6665707935626884,-0.00123351812038859,0.004278848236016793,0.004859697407453484,-0.0019545264413708607,-0.0003483316234189622,1.292409654299012e-05,2.1197371815107576e-05,1.6385288425505111,0.013705428960105442,-0.02081090866397755,0.10254457160246207,0.0007656514714792397,-0.034745264056054444,0.003378948801664979,-0.000393105238462811,0.6119076446988283,-0.015613675066930162,-0.012330019895056369,-0.03526071224792949,-0.00039697955044687736,-0.00038217878929099855,0.00122007109447589,-0.00010136173220815037
15,,,,1.2357877322931954,-1.089056182462388,0.023086322151777902,0.016554766818400766,0.0017405385972882183,0.1489620363032598,0.007042870150189706,-0.004866025185980536,0.5775825956715237,0.02355795159800627,0.0029385719691160392,0.004951588739572688,0.0010415033361174206,-6.055245785117445e-05,-0.0003213727077657834,5.7483545303922966e-05,1.6407977635639222,0.02809771036100702,-0.017102010214231453,0.08018126244354012,0.003272702373622887,-0.048046832317723775,0.0027797571945403065,-0.0007963035357339076,0.6167884278516833,-0.004307553986216373,-0.01177753853136173,-0.015681375335866395,-0.0001507739274832397,0.00023099443495598436,0.0012087634528765796,-7.13750702565259e-05
16,,,,1.120591822625929,-1.565070374502187,0.05780893935945604,0.0013565547377429972,0.002477362838283863,0.10549426970964537,0.012803779989186016,-0.006384333713326398,0.5587481294027553,0.004268337846211555,0.0014978775240650534,0.0005975390366912029,0.000550988208932822,-0.0004901447743168063,-0.0003430867530921265,4.562014376295954e-06,1.6983347186818263,0.02904853227588236,-0.02132478413185059,0.059452812935148994,0.004141050134423203,-0.048693274566119514,0.0022298241770766962,-0.0008520619490769795,0.6126895282828901,-0.01236593097049182,-0.010437694656773045,-0.0409172705405737,-0.0002621798443628159,-6.942377595109385e-05,0.001340070390507755,-6.035696891139432e-05
17,,,,1.8695731217871616,-0.7854230559603284,0.03894676280667798,-0.003060194538712393,0.0037780108202668675,0.12302029621917829,0.007705349375696257,-0.004054133001069792,0.6107055850578821,0.02870056869194088,0.0024937415129363833,0.0011370906873807642,0.0010116091354293176,-9.219261326995755e-05,-0.0003661603022338978,4.3577213028258085e-05,1.9014647507179714,0.05438548817538904,-0.015377698036244787,0.10848788455215838,0.004749302237017458,-0.02626236673724338,0.0027354012237500195,-0.0005808540717515124,0.6151794991270808,-0.012952295953098665,-0.011080132706754557,-0.007159579579482657,-0.00022639305139477567,-0.00010211181699938913,0.001291366779115566,-7.855899526762511e-05
18,,,,1.0202470778392905,-1.5643981737259225,0.045032966482703544,-0.010424185691607715,-0.00236040125648976,0.11494367600267083,0.00854132410589673,-0.00830041452601072,0.6218531785754189,0.014851591418024205,0.0029011812433187016,0.009983030937476248,-0.0005388437125356766,-0.00028939309524463096,0.00015286156411928743,-3.232306509982435e-05,1.502651716721562,0.05543226949504577,-0.02567267070995198,0.004322317890950101,0.0035413775663426907,-0.03266580696260852,0.0015085369533423022,-0.0008743310458238296,0.6170168322138289,-0.009355242529075802,-0.0116035559527249,-0.01390721523913697,-0.00043741650551417884,0.00014092052961434736,0.0009430656589259656,-8.267313837838899e-05
19,,,,3.150134600805315,-0.8018706178473298,0.050532006322011186,-0.004977223266651589,0.00980963806266629,0.09684715962241143,0.007372149959819041,-0.008007676852707564,0.5036633195807657,0.01802433759157128,0.0037805085891494936,0.0036733919077052576,0.001955696680760972,-3.1679081769734507e-06,-0.0002936300921975865,0.00012660033278591654,1.5791397729235832,-0.0003894224092032001,-0.020690318343502434,0.0755768128901832,0.002006686049819949,-0.036624122094435684,0.0022433632068477876,-0.00044290735114381214,0.6163886234515589,-0.009570812396047646,-0.010522921503098439,0.00018008464548338487,-6.890259385716357e-05,0.00019791410562718554,0.0014457548869457077,-0.00012234941289131077
20,,,,1.5027489083576915,-1.1981622884549437,0.0413647699617826,-0.018836560250673595,0.004559620600620097,0.19417164904556558,0.004379765094124532,-0.002585265994156537,0.538051107020198,0.02017145701510326,0.0015086663030314375,-0.0014380543871398777,0.0008684449545808176,0.00017504443384574642,-0.0004923116671662949,6.091337534817187e-05,1.8190138709426942,0.03291945811362804,-0.014292292537448438,0.12024835675611735,0.004467704273945018,-0.027625402159808306,0.003493792528900826,-0.0004586980256156807,0.6132509443485146,-0.019988964890767402,-0.011685019325285628,-0.011403599803556945,-0.000596774807533001,-0.0004455776998825161,0.0012306663681267655,-0.00014827136480884018
21,,,,0.32336963114641154,-1.4433290366597218,0.050334825357818226,-0.01802089859629822,0.0053642479629230685,0.13241790160351619,0.008171890463583138,-0.004389328154777791,0.48882272738194116,0.017400234079881272,0.00305106291067014,-0.00490191834553776,0.0011152013889829961,-0.0002237486353927969,-0.0005965175359147033,4.617534511877856e-05,1.6291202306607628,0.04945960190714069,-0.010902245820380041,0.057794651070959095,0.0062611260703179725,-0.031748654254590364,0.002838608433728179,-0.0004791494044389341,0.6158254715681784,-0.011195805076695934,-0.010819337474926837,0.0034370550130822524,-0.000252412792331905,2.3267892072574684e-05,0.0014352128991312386,-7.542206156055765e-05
22,,,,0.5288238951570484,-1.0715310463922376,0.03016545968171581,-0.010768003518650086,0.005394596524768845,0.10392521743447036,0.005221899294345332,-0.0035749381774398325,0.4537733942969414,0.0211714574158684,0.0028166825687985994,-0.0029465447958846964,0.0005598005575155871,5.378652703208342e-07,-0.0004045574046678547,3.74453475294541e-05,1.8325252823341893,0.021700915423821653,-0.01544668721976619,0.13899277308603206,0.003503743186596122,-0.05039725204827224,0.0028735083862292347,-0.0007513168851511464,0.612068309722251,-0.00304506478913605,-0.012268151616005796,-0.0373706919601886,-0.00011800813406256836,0.00041565435974589063,0.0011141416157334767,-4.579869542470687e-05
23,,,,0.6363863211352895,-1.365701193108772,0.03717242201048624,-0.012222139196685912,0.011444317397952323,0.13842687610930599,0.003125837302343179,-0.0033310534423206706,0.5696019291722644,0.019804306485536393,0.0001672684559560434,0.007009956789953807,0.0016860455768972545,-6.228789719209738e-05,-0.0006201388423471834,0.00011575216997425732,1.5690977768346097,0.038267819734083684,-0.01630708346964701,0.059474938600069874,0.0053980792507062145,-0.04716236784881849,0.002248325590420765,-0.0008054161737865819,0.6132209419388026,-0.00800437581377805,-0.012099140264166922,-0.020307225903633704,-9.609247634461089e-05,0.00022924797361159553,0.0011763988674763964,-6.861608864317125e-05
24,,,,-2.069357267363039,-0.13910731204516313,0.006982455117706146,-0.030818226255938625,0.011257810089160623,0.025227353694710474,-0.001817036335681725,-0.0018310289004841074,0.2765796381285531,0.001182171258301593,0.0032843749656608053,-0.0017996508905470043,-0.00020611772093151288,0.000345524493767475,-0.0003329507889752494,4.3223782999429286e-06,1.621510271155894,0.028259910812009417,-0.013075251212816994,0.0882973369687078,0.0006515772176250522,-0.01201016853439583,0.005030847762977872,6.701383397089195e-06,0.6102767090240216,-0.013230754430133388,-0.012479418529006045,-0.033988445293551064,0.0002590462244428059,0.00010298365163919787,0.001235218292658827,2.679296996234644e-05
25,,,,2.8064654744435327,-1.3355663824095276,0.011000976626591307,-0.020739438492633957,0.007018406726843543,0.09539692531554696,-0.0037597221769526384,-0.005235203790954381,0.5565698324247172,0.02465376684120253,0.007104228434075246,0.001790763527012547,0.0010821988627061638,-1.5253361799304232e-05,0.00023358821657699358,3.1252626002084796e-05,1.8120941609057193,0.0463782283418753,-0.008852556620492098,0.13534493291677613,0.004198247813546259,-0.018759305130506776,0.0049264530987672295,-0.0006842935589299947,0.6160775171580144,-0.01070228531997977,-0.014259521809345883,-0.021647242071035515,-0.00015178196934805755,-0.00013715303764193313,0.0004030378078437842,-6.401936246279212e-05
26,,,,1.520996791874512,-1.290397619615017,0.03382380642676198,0.0019126540477141663,-0.0010033843361003324,0.09171060458155147,0.011475982783451385,-0.008743801844300049,0.6116783019384572,0.011696021018588585,0.0030691214822963294,-0.0019297702511011578,0.0009961812563255574,-0.00029963820768014995,-0.000712694481443752,0.0001090510080519016,1.6374050719321327,0.025017076594135546,-0.013037745312161423,0.02927171040507772,0.0049641246427971335,-0.04927544373313367,0.0023154179694152167,-0.00021740495205608903,0.6122231179841043,-0.02100573647998272,-0.011309786139196795,-0.023280734221770755,-0.0006326463266823918,-0.0005606677676847737,0.0018095624046120277,-0.00018254238986795273
27,,,,0.2950751149895227,-1.1240781992120992,0.043852619449201255,-0.0033107794759115856,0.0019459126800483071,0.131591125506059,0.009289776567081924,-0.005440288307168876,0.5328862564722031,0.019443453463081642,0.0031354886318653566,-0.0006043945228565416,0.0005507055727007811,9.102388142092249e-06,-0.0002554262360320873,4.8970768122924906e-05,1.7738332837578432,0.030553142111500505,-0.015578828582034835,0.0960589333336062,0.003082461132853507,-0.037450491187166084,0.0034701137170761215,-0.0008417312882844934,0.6148913990306791,-0.014273708960727502,-0.01173668395692832,-0.004576350405630924,-0.0001596560915835648,-0.0002101232531840951,0.0010443256649010852,-7.795576635324906e-05
28,,,,1.7605476506125668,-0.7523029460952967,0.040053016275248855,-0.010019838709322517,0.005716807370344675,0.13013666555694572,0.009027563823216223,-0.004240753082049279,0.4897156875005431,0.022210433485974963,0.00211572630414196,-0.0011472158099295356,0.0006684353083994723,-1.8893827906805636e-05,-0.00045802500025426523,3.987061782496807e-05,1.9103223711034725,0.04125503173350946,-0.016717319059962463,0.12812886315504163,0.0038561962441804867,-0.018567951194486437,0.002317467326830238,-0.000586259321441434,0.6136755162913747,-0.019648788902496772,-0.011655016061789477,0.0013211123194264115,-0.00035231874074449353,-0.0004016176747134005,0.0014076301029465029,-9.938270881251444e-05
29,,,,1.7933515840456944,-0.9570338234024531,0.008079761325289283,-0.03291730553212978,0.005283222282870982,0.11152514523817507,-0.004713735666328996,-0.004274298600793805,0.48030253114963684,0.020104210890508168,0.005298281299027806,-0.0017327595545184005,0.0003966801759161325,-0.0001591879378064036,-0.0001407736478431718,2.0938165757715413e-05,1.7647450995887086,0.035609548656225905,-0.012582965253917612,0.09164278265369949,0.002602839034102042,-0.035443267285908256,0.00321818048973058,-0.0011612838741961204,0.6139962559584683,-0.015394292332610953,-0.013246364248345814,-0.015213026722788361,-0.00018808387899860008,-0.00020847566573624864,0.0008605536547067221,-6.670378236187585e-05
30,,,,2.0448707998637863,-0.5844425589732263,0.03236331873066622,-0.041905487257992584,0.000923927586807599,0.06593666725865702,-0.0011581420271347808,-0.007456386906057001,0.4802232350356964,0.01288935965384955,-0.0009745206198133471,0.0019138186749905815,0.0006314712097449743,-0.00038972882644513633,-0.0006886983062539456,4.481376183361573e-05,1.8016526959539616,0.042883839893017583,-0.02038717222768202,0.14017141689063417,0.0033193088184309124,-0.03286385671964204,0.003260794562539693,-0.0007331180956773145,0.6149972070157533,-0.006561240513215122,-0.010119860436292923,-0.0363857653038633,-6.16945659365392e-05,0.0001531345021286247,0.0010820641061927655,-6.101407256126067e-05
