,z_subj,a_subj,t_subj,sv_subj,sz_subj,st_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[low_abs]:C(acceptance_pair)[P]_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[low_abs]:C(acceptance_pair)[M]_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[low_abs]:C(acceptance_pair)[I]_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[mid_abs]:C(acceptance_pair)[P]_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[mid_abs]:C(acceptance_pair)[M]_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[mid_abs]:C(acceptance_pair)[I]_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[high_abs]:C(acceptance_pair)[P]_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[high_abs]:C(acceptance_pair)[M]_subj,v_sv_pain_para:C(OV_value)[low_OV]:C(Abs_value)[high_abs]:C(acceptance_pair)[I]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[low_abs]:C(acceptance_pair)[P]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[low_abs]:C(acceptance_pair)[M]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[low_abs]:C(acceptance_pair)[I]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[mid_abs]:C(acceptance_pair)[P]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[mid_abs]:C(acceptance_pair)[M]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[mid_abs]:C(acceptance_pair)[I]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[high_abs]:C(acceptance_pair)[P]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[high_abs]:C(acceptance_pair)[M]_subj,v_sv_pain_para:C(OV_value)[high_OV]:C(Abs_value)[high_abs]:C(acceptance_pair)[I]_subj
10,0.8526540274160774,1.6830607508413349,0.4761488679614793,,,,0.22756537516553,1.3150198902326367,2.4846556017939108,-0.4986422177776616,1.4076870955631926,-0.00927531417533475,-0.6755531964544168,1.6987379978405788,-0.03487824260402024,0.13954089596202002,0.8726145303201567,1.1869312562147079,-0.30890477639226155,1.5919165608259451,0.10970147650676931,-1.255664150872214,1.4527944085066573,0.04361775125897643
11,0.6791315827619366,1.989979464424423,0.7885060837171296,,,,0.11025111560794754,1.2755795878231073,1.1035285848403045,-0.9356860154823906,1.0042546397038477,-0.00838481451036527,-0.9455737196719356,1.1479232317989254,-0.0349269586675133,0.06582046160258785,0.6356168538609966,0.8111606708673921,-0.6706201946130006,0.654210087977828,0.12890406468585014,-0.8638136997684566,1.2459101169504816,0.045048376125867255
12,0.8529820487979434,1.6707547379287597,0.8151394592693542,,,,0.3556670136821445,1.357357946536513,3.444819501110274,-0.5626682555410715,1.509875002244034,-0.009488048363131779,-1.041852856505866,1.0701107377749037,-0.035185683004172574,0.31021237876581326,0.7621266931574815,1.1705370348202115,-0.15689493808210414,1.7324280031329755,0.07812586441308658,-1.3367722526190076,1.2805388498639716,0.04505232657402936
13,0.5887303425727292,1.7380555890499156,0.9400830315934436,,,,0.7123613603268785,1.2148977163901407,0.9716376216424684,-0.04479004095030265,1.3382914392872742,-0.009013820294491662,-1.0793867612522527,0.642136846329406,-0.034768837238922705,-0.01781406259833832,1.050471990910556,0.7674155308097197,-0.7197271103779418,1.3138941781721456,0.12652747882725357,-0.46686254485293277,0.9663980784408883,0.04482111102322536
14,0.381007723427094,1.4935827768211016,0.6548021847543423,,,,-0.2615182746781268,0.49334633867116734,1.0328588808333627,-0.8491745487243112,0.4157224318952486,-0.008168410716714534,-1.2172272621218974,0.564280468273296,-0.03562873740354172,-0.583692381917096,0.07592650579916094,-0.023444870307780887,-0.4596983845914756,0.28385143231637544,0.17746756845960543,-1.6306096725315962,0.7077089667001811,0.044598662635833494
15,0.7243535444926978,1.6326196741055685,0.6826404347622225,,,,0.49770020693319655,1.1035673461555997,3.6550435067045326,-0.9053385197858203,0.8396814491123722,-0.008285611002809357,-1.0621133614771483,0.8570904657583546,-0.03500522529977555,0.4111881068347051,1.3708320162926015,1.1949150520898624,-0.3318386946923825,1.6625569193919736,0.10784756374513925,-1.1080655613841317,1.5428613673009473,0.044138834125417324
16,0.469449395780292,1.4720215018887095,0.6452215030693442,,,,-0.1722400640142424,0.865495629880973,2.96978227866586,-0.8308032504459301,1.8527857302616255,-0.008209697327152104,-0.7518687796767309,2.3803547723592717,-0.035995494444516205,-0.1765406828612797,0.6728560324670035,0.6321250893864908,-0.5767389426189077,0.9557102686342516,0.08269791783471771,-1.8690081451517024,1.3028274950044023,0.04568890120288678
17,0.7769303601641735,1.9398943148545775,0.7261323850887201,,,,0.3155925128503072,1.4811372380824839,3.326816892379863,-0.278945002909604,1.4346144827004894,-0.009019800253369778,-0.47654105079247366,1.466005226260361,-0.03447981145752,0.29167354261934714,0.9124011000429144,1.108889007571205,-0.05474953771591715,1.623624626178974,0.08748834381053393,-0.574668545438313,2.4866110328009916,0.04406539493462647
18,0.5961990029598481,1.223041537965555,0.7174489753931703,,,,-0.35533902547979407,1.0671951040714416,3.2691018013206756,-0.44041993612527697,1.6529898365914206,-0.009096417129391627,-1.4225685469912934,1.759624186360767,-0.035016414452155684,-0.270663809040869,0.5805652345944471,0.9417009828237067,-0.444562640482064,1.2532736753395741,0.1521214941952521,-1.6113390096147857,2.8644940837576285,0.045269083215600935
19,0.7466396049982413,1.2724353429742694,0.6274119775400373,,,,0.327915872632005,1.518767046950117,2.3211573598391855,0.010262140104644742,1.666791244525967,-0.009386883364741342,-1.1502321071725514,1.9667504879064126,-0.03391480395398051,-0.15994050297996723,0.8179354283937234,1.3754512994719017,-0.5898873802056556,1.6102673666972682,0.12688150307590093,-0.8743936650170301,1.9482208950235371,0.04561997711109877
20,0.6613513039725324,1.7964599817132971,0.6036634670155698,,,,0.30599243460262715,1.0234411856763836,1.1885229731799651,-0.24388763235309102,1.543945042728296,-0.008669861149579777,-1.4484564469456025,1.673078533514132,-0.03404307572765743,0.28180469862964985,0.6857974159711765,0.7775040661264138,-0.21238037572939192,1.8229149439499412,0.09997737404195993,-1.1358895215499203,1.9854933164077468,0.0442062940165351
21,0.7251715549287596,1.5108573763067608,0.5283619652475691,,,,0.10338901409443661,1.53293155777188,0.7211403229114701,-0.5077671684991635,1.2555133006963195,-0.00836343990508084,-0.9100423659134158,1.9240943038353457,-0.03554579023056421,0.327652350434859,1.131366482520159,1.5277147427160176,-0.3079353445532598,1.396208089566763,0.1640687695626984,-0.8180793472652482,1.6771058001549566,0.04385769652549198
22,0.7921633755793546,1.6873668604421102,0.595149002159997,,,,0.2373797520280322,1.2997989008209199,3.1852459400205166,-0.4711487815771694,1.3314654836729618,-0.008056833173640305,-0.8041310677554091,1.6336922942975105,-0.033693138885505576,0.1658826089845682,0.9715269090910624,1.1529185314270245,-0.3330272874990799,1.495491705459537,0.16926848970456948,-0.9191280185218169,1.9708371448309365,0.04333684855773592
23,0.5630911622889524,1.4201964896467472,0.6634638226205126,,,,-0.20783548035581492,1.3867568250971722,0.6162097833733186,-1.0173459198650774,0.8081844936911784,-0.009135640195372595,-0.5779654149639142,2.303447452723207,-0.03544780567485153,-0.5520468419587027,0.38821321501716094,0.4205188879763522,-0.6770123671527576,0.47767636334110775,0.12872459259527444,-0.7942172440783117,0.9404248127809133,0.045433633141817406
24,0.2255697728206881,1.434764353794233,0.41674247485613597,,,,-0.2246038735185766,-0.04518281358600021,-0.7007421235987423,-0.46936435360477663,-0.16591154961583243,-0.00918407420188567,-0.0762688685807079,-0.20811726492188073,-0.0354099481240221,-0.4083035975577903,-0.06179576016762852,-0.09125023986759848,-0.271398997154887,-0.06346440360801504,0.14128880894932394,-0.045444803618030105,-0.13381509366246874,0.046008672873238114
25,0.7320495955317331,1.756173469129829,0.6570636440423903,,,,0.2881133049665428,0.8446836905396009,1.8279524570743033,-0.2455478789584205,1.624267599008714,-0.00849736405039771,-1.1063131813836076,1.7020667315485625,-0.03509996673760445,0.3474404170368849,0.5975885091694009,0.5783051180026246,-0.5196929138422643,2.3864613575036087,0.16981556928195782,-1.5716710968391259,2.9418249471279596,0.0456329506764101
26,0.568003213705747,1.3397515087168583,0.688611127144487,,,,-0.07925015145309228,1.2261519539267651,0.604640010414677,-0.9732412708955348,1.4972167445116367,-0.00887834413436377,-0.7535755290340798,1.7387075607354732,-0.03496664802873461,-0.08221497626255653,1.395138042231605,0.6388504501232269,-0.5373662415078606,0.9835134447776666,0.11812990977042305,-1.4813216256810742,2.2083092117727525,0.04420082685380734
27,0.6171732879865897,1.7922106589343496,0.5933548426791717,,,,-0.21370652863236547,0.7082235591768394,0.6232702750542921,-0.5597091082023755,1.3157875611162186,-0.008384581524271378,-0.8473088870347117,1.9700956711194888,-0.03566852268709761,0.19884633557313683,0.43750897280960055,1.5143625144079718,-0.5050125418722324,0.8988685981703649,0.15990304304904904,-1.241761668497808,2.0436073297313926,0.04475011415046089
28,0.7632032872590002,1.9078949496642603,0.5884224791797775,,,,0.37916106770719743,1.1338051751304912,1.3224928566677117,-0.35355952128874685,1.0577576914095217,-0.009378923385192256,-0.38062285331189294,1.3830157722236078,-0.03602250787038639,0.37845567833677385,1.3283288217504001,1.5239725004927278,-0.06765708037388246,1.244153977150505,0.1224670815637812,-1.3380943716574094,3.1114135345038694,0.044478737991085676
29,0.6341013259744953,1.6510581235170196,0.5822022715785105,,,,0.06808774365467549,0.6757385378430595,0.9957881918188548,-0.551798415198122,0.7097288406726233,-0.008838581811461372,-1.1421994884716686,0.6449921031325719,-0.03450243846596937,-0.29919428853196683,0.49284504772332166,0.3055392622200429,-0.46695010054110314,1.6117593176358944,0.13434494312755177,-1.2272140880193034,2.160443547732716,0.043976063697519024
30,0.541762656163523,1.7433185581530415,0.6213008586181592,,,,0.052469931302292515,0.5830679652017682,2.167308699325975,-0.3692362585568977,0.6806622665704061,-0.00861332978316362,-0.9282378039845162,1.231717135656414,-0.03504805905409794,-0.25216140380657676,0.19557614693930464,-0.1046674821822166,-0.3961078824280292,0.4255761941171746,0.10353994491417566,-0.8860572168633735,0.48990819462699764,0.04294603201435602
