,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_pain[1071],0.981,0.012,0.959,0.998,0.0,0.0,10025.0,6755.0,1.0
p_pain[1072],0.646,0.058,0.537,0.752,0.001,0.001,6227.0,4927.0,1.0
p_pain[1073],0.907,0.032,0.845,0.964,0.0,0.0,7231.0,6545.0,1.0
p_pain[1074],0.888,0.033,0.827,0.949,0.0,0.0,9497.0,6758.0,1.0
p_pain[1075],0.965,0.019,0.93,0.995,0.0,0.0,7526.0,6571.0,1.0
p_pain[1076],0.761,0.036,0.692,0.825,0.0,0.0,7298.0,6571.0,1.0
p_pain[1077],0.995,0.005,0.987,1.0,0.0,0.0,7379.0,6571.0,1.0
p_pain[1078],0.989,0.009,0.973,0.999,0.0,0.0,11372.0,6832.0,1.0
p_pain[1079],0.96,0.02,0.922,0.992,0.0,0.0,8598.0,6700.0,1.0
p_pain[1080],0.903,0.032,0.84,0.958,0.0,0.0,7724.0,6629.0,1.0
p_pain[1081],0.517,0.124,0.297,0.739,0.002,0.001,4414.0,2831.0,1.0
p_pain[1082],0.967,0.019,0.932,0.995,0.0,0.0,7211.0,6545.0,1.0
p_pain[1083],0.989,0.009,0.973,0.999,0.0,0.0,11372.0,6832.0,1.0
p_pain[1084],0.903,0.032,0.84,0.958,0.0,0.0,7724.0,6629.0,1.0
p_pain[1085],0.995,0.005,0.986,1.0,0.0,0.0,7951.0,6560.0,1.0
p_pain[1086],0.981,0.012,0.959,0.998,0.0,0.0,10025.0,6755.0,1.0
p_pain[1087],0.907,0.032,0.845,0.964,0.0,0.0,7231.0,6545.0,1.0
p_pain[1088],0.765,0.088,0.603,0.913,0.001,0.001,6354.0,5058.0,1.0
p_pain[1089],0.75,0.034,0.689,0.815,0.0,0.0,8416.0,6729.0,1.0
p_pain[1090],0.761,0.036,0.692,0.825,0.0,0.0,7298.0,6571.0,1.0
p_pain[1091],0.993,0.006,0.983,1.0,0.0,0.0,9351.0,6746.0,1.0
p_pain[1092],0.968,0.02,0.931,0.996,0.0,0.0,11209.0,6993.0,1.0
p_pain[1093],0.967,0.019,0.932,0.995,0.0,0.0,7211.0,6545.0,1.0
p_pain[1094],0.718,0.033,0.661,0.783,0.0,0.0,11443.0,6624.0,1.0
p_pain[1095],0.995,0.005,0.987,1.0,0.0,0.0,7379.0,6571.0,1.0
p_pain[1096],0.96,0.02,0.922,0.992,0.0,0.0,8598.0,6700.0,1.0
p_pain[1097],0.996,0.004,0.988,1.0,0.0,0.0,7194.0,6545.0,1.0
p_pain[1098],0.909,0.045,0.828,0.98,0.0,0.0,9370.0,6403.0,1.0
p_pain[1099],0.946,0.024,0.902,0.987,0.0,0.0,10998.0,6752.0,1.0
p_pain[1100],0.888,0.033,0.827,0.949,0.0,0.0,9497.0,6758.0,1.0
p_pain[1101],0.517,0.124,0.297,0.739,0.002,0.001,4414.0,2831.0,1.0
