participant,painstim,moneystim,all_trials_rewards,painlevel,painlevel_J,leftstim,rightstim,acceptside,acceptkey,accepted,choice_resp.keys,choice_resp.rt,blocks.thisRepN,trials.thisN,TaskName,P1,P2,P3,P4,P5,fail_ma,fixduration,moneylevel,rt,response,subj_idx,acceptance_pair,OV_value,Abs_value,OV_Money_Pain,Abs_Money_Pain,fixduration,moneylevel,sv_money,sv_pain,sv_both,p_pain_all
sub-029,p3,m1,,3,5500.0,stimuli/p3.png,stimuli/m1.png,left,n,0.0,m,1.099405499997374,1.0,11.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,1,-1.099405499997374,0.0,sub-029,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.5,1,1,3.582067795349157,2.582067795349157,0.173652391786763
sub-029,p4,m2,,4,6500.0,stimuli/p4.png,stimuli/m2.png,left,n,0.0,m,1.2328811999977916,1.0,12.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,2,-1.2328811999977916,0.0,sub-029,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.6,2,2,4.776090393798876,2.776090393798876,0.1508723506124092
sub-029,p1,m1,,1,4000.0,stimuli/p1.png,stimuli/m1.png,left,n,1.0,n,1.6513602000013634,1.0,13.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.9,1,1.6513602000013634,1.0,sub-029,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.9,1,1,1.194022598449719,0.194022598449719,0.6237569697256347
sub-029,p4,m1,,4,6500.0,stimuli/m1.png,stimuli/p4.png,left,n,0.0,m,1.0729461000009906,1.0,14.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,1,-1.0729461000009906,0.0,sub-029,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,1.6,1,1,4.776090393798876,3.776090393798876,0.06960954050243369
sub-029,p4,m3,,4,6500.0,stimuli/p4.png,stimuli/m3.png,left,n,1.0,n,1.6830917999977828,1.0,15.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,3,1.6830917999977828,1.0,sub-029,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.6,3,3,4.776090393798876,1.776090393798876,0.2967446387221397
sub-029,p5,m5,,5,7000.0,stimuli/p5.png,stimuli/m5.png,left,n,1.0,n,2.275954299999285,1.0,17.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,5,2.275954299999285,1.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.6,5,5,5.970112992248595,0.9701129922485947,0.4586605237508079
sub-029,p3,m4,,3,5500.0,stimuli/m4.png,stimuli/p3.png,left,n,0.0,m,1.6614849999969008,1.0,18.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.9,4,-1.6614849999969008,0.0,sub-029,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.9,4,4,3.582067795349157,-0.4179322046508429,0.7378496623750636
sub-029,p3,m3,,3,5500.0,stimuli/m3.png,stimuli/p3.png,left,n,1.0,n,1.248372300000483,1.0,19.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,2.0,3,1.248372300000483,1.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,2.0,3,3,3.582067795349157,0.5820677953491571,0.5423717908228962
sub-029,p5,m2,,5,7000.0,stimuli/p5.png,stimuli/m2.png,left,n,0.0,m,1.0679577000009886,1.0,20.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.9,2,-1.0679577000009886,0.0,sub-029,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.9,2,2,5.970112992248595,3.970112992248595,0.05949536560010323
sub-029,p5,m3,,5,7000.0,stimuli/m3.png,stimuli/p5.png,left,n,0.0,m,1.1062344000019948,1.0,21.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,3,-1.1062344000019948,0.0,sub-029,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.7,3,3,5.970112992248595,2.970112992248595,0.1306083173116155
sub-029,p1,m3,,1,4000.0,stimuli/m3.png,stimuli/p1.png,left,n,1.0,n,1.1491730000016105,1.0,22.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,3,1.1491730000016105,1.0,sub-029,M,low_OV,mid_abs,low_OV_h_money,mid_abs,1.5,3,3,1.194022598449719,-1.805977401550281,0.903381973707762
sub-029,p2,m2,,2,4500.0,stimuli/m2.png,stimuli/p2.png,left,n,1.0,n,1.4043272999988403,1.0,23.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,2,1.4043272999988403,1.0,sub-029,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.6,2,2,2.388045196899438,0.3880451968994381,0.5836341684695926
sub-029,p3,m2,,3,5500.0,stimuli/m2.png,stimuli/p3.png,left,n,0.0,m,2.2970908999996027,1.0,24.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,2,-2.2970908999996027,0.0,sub-029,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.6,2,2,3.582067795349157,1.582067795349157,0.3329144693893334
sub-029,p2,m1,,2,4500.0,stimuli/p2.png,stimuli/m1.png,left,n,1.0,n,1.9445417999995696,2.0,0.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,2.0,1,1.9445417999995696,1.0,sub-029,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,2.0,1,1,2.388045196899438,1.388045196899438,0.37116616125123
sub-029,p1,m1,,1,4000.0,stimuli/m1.png,stimuli/p1.png,left,n,1.0,n,1.3599390999988827,2.0,1.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,1,1.3599390999988827,1.0,sub-029,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.8,1,1,1.194022598449719,0.194022598449719,0.6237569697256347
sub-029,p3,m2,,3,5500.0,stimuli/m2.png,stimuli/p3.png,left,n,0.0,m,1.5681898000002548,2.0,2.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,2,-1.5681898000002548,0.0,sub-029,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.5,2,2,3.582067795349157,1.582067795349157,0.3329144693893334
sub-029,p5,m1,,5,7000.0,stimuli/p5.png,stimuli/m1.png,left,n,0.0,m,1.0592869000029168,2.0,3.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,1,-1.0592869000029168,0.0,sub-029,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.5,1,1,5.970112992248595,4.970112992248595,0.02594609675113116
sub-029,p2,m3,,2,4500.0,stimuli/p2.png,stimuli/m3.png,left,n,1.0,n,1.2138081999983117,2.0,4.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,3,1.2138081999983117,1.0,sub-029,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.7,3,3,2.388045196899438,-0.6119548031005619,0.7689936282888122
sub-029,p1,m2,,1,4000.0,stimuli/p1.png,stimuli/m2.png,left,n,1.0,n,1.7960937000025297,2.0,5.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,2,1.7960937000025297,1.0,sub-029,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.8,2,2,1.194022598449719,-0.805977401550281,0.797453305781772
sub-029,p2,m4,,2,4500.0,stimuli/m4.png,stimuli/p2.png,left,n,1.0,n,1.1482307000005676,2.0,6.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,4,1.1482307000005676,1.0,sub-029,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.5,4,4,2.388045196899438,-1.611954803100562,0.88771043782358
sub-029,p5,m2,,5,7000.0,stimuli/p5.png,stimuli/m2.png,left,n,0.0,m,1.2397001999997883,2.0,7.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,2,-1.2397001999997883,0.0,sub-029,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.7,2,2,5.970112992248595,3.970112992248595,0.05949536560010323
sub-029,p5,m5,,5,7000.0,stimuli/m5.png,stimuli/p5.png,left,n,0.0,m,1.782243000001472,2.0,8.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.9,5,-1.782243000001472,0.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,5,5,5.970112992248595,0.9701129922485947,0.4586605237508079
sub-029,p4,m2,,4,6500.0,stimuli/m2.png,stimuli/p4.png,left,n,0.0,m,1.7449309999974505,2.0,9.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,2,-1.7449309999974505,0.0,sub-029,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.7,2,2,4.776090393798876,2.776090393798876,0.1508723506124092
sub-029,p3,m5,,3,5500.0,stimuli/p3.png,stimuli/m5.png,left,n,1.0,n,1.3863777999977174,2.0,10.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,2.0,5,1.3863777999977174,1.0,sub-029,M,high_OV,mid_abs,h_OV_h_money,mid_abs,2.0,5,5,3.582067795349157,-1.417932204650843,0.8698631432471312
sub-029,p1,m5,,1,4000.0,stimuli/p1.png,stimuli/m5.png,left,n,1.0,n,1.5121792999998434,2.0,11.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,5,1.5121792999998434,1.0,sub-029,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.7,5,5,1.194022598449719,-3.805977401550281,0.9813893403590154
sub-029,p4,m1,,4,6500.0,stimuli/p4.png,stimuli/m1.png,left,n,0.0,m,1.6941141000024798,2.0,12.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,1,-1.6941141000024798,0.0,sub-029,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,1.6,1,1,4.776090393798876,3.776090393798876,0.06960954050243369
sub-029,p5,m3,,5,7000.0,stimuli/p5.png,stimuli/m3.png,left,n,0.0,m,1.1900846999997157,2.0,13.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,3,-1.1900846999997157,0.0,sub-029,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.5,3,3,5.970112992248595,2.970112992248595,0.1306083173116155
sub-029,p4,m3,,4,6500.0,stimuli/m3.png,stimuli/p4.png,left,n,0.0,m,1.3393262999998117,2.0,14.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,2.0,3,-1.3393262999998117,0.0,sub-029,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,2.0,3,3,4.776090393798876,1.776090393798876,0.2967446387221397
sub-029,p2,m2,,2,4500.0,stimuli/p2.png,stimuli/m2.png,left,n,1.0,n,1.2644150999985868,2.0,15.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,2,1.2644150999985868,1.0,sub-029,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.8,2,2,2.388045196899438,0.3880451968994381,0.5836341684695926
sub-029,p1,m4,,1,4000.0,stimuli/p1.png,stimuli/m4.png,left,n,1.0,n,1.5403039000011631,2.0,16.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,4,1.5403039000011631,1.0,sub-029,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,1.5,4,4,1.194022598449719,-2.805977401550281,0.9569054249626663
sub-029,p3,m3,,3,5500.0,stimuli/p3.png,stimuli/m3.png,left,n,1.0,n,1.6499149999981455,2.0,17.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,3,1.6499149999981455,1.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,3,3,3.582067795349157,0.5820677953491571,0.5423717908228962
sub-029,p2,m5,,2,4500.0,stimuli/p2.png,stimuli/m5.png,left,n,1.0,n,1.2576781999996456,2.0,18.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,5,1.2576781999996456,1.0,sub-029,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.6,5,5,2.388045196899438,-2.611954803100562,0.9494294579156514
sub-029,p1,m3,,1,4000.0,stimuli/m3.png,stimuli/p1.png,left,n,1.0,n,1.2664020000011078,2.0,19.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,3,1.2664020000011078,1.0,sub-029,M,low_OV,mid_abs,low_OV_h_money,mid_abs,1.6,3,3,1.194022598449719,-1.805977401550281,0.903381973707762
sub-029,p3,m4,,3,5500.0,stimuli/m4.png,stimuli/p3.png,left,n,1.0,n,1.2381774000023142,2.0,20.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.9,4,1.2381774000023142,1.0,sub-029,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.9,4,4,3.582067795349157,-0.4179322046508429,0.7378496623750636
sub-029,p4,m5,,4,6500.0,stimuli/m5.png,stimuli/p4.png,left,n,1.0,n,1.4461601000002702,2.0,21.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,5,1.4461601000002702,1.0,sub-029,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.7,5,5,4.776090393798876,-0.2239096062011239,0.7041224322842097
sub-029,p5,m4,,5,7000.0,stimuli/m4.png,stimuli/p5.png,left,n,0.0,m,1.115518400001747,2.0,22.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,4,-1.115518400001747,0.0,sub-029,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,4,4,5.970112992248595,1.970112992248595,0.2629554819096239
sub-029,p3,m1,,3,5500.0,stimuli/m1.png,stimuli/p3.png,left,n,0.0,m,1.4479092000001397,2.0,23.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,1,-1.4479092000001397,0.0,sub-029,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.6,1,1,3.582067795349157,2.582067795349157,0.173652391786763
sub-029,p4,m4,,4,6500.0,stimuli/m4.png,stimuli/p4.png,left,n,1.0,n,1.477562800002488,2.0,24.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.9,4,1.477562800002488,1.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,4,4,4.776090393798876,0.7760903937988761,0.5005197998276805
sub-029,p4,m5,,4,6500.0,stimuli/m5.png,stimuli/p4.png,left,n,1.0,n,1.4034965999999258,3.0,0.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,5,1.4034965999999258,1.0,sub-029,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.8,5,5,4.776090393798876,-0.2239096062011239,0.7041224322842097
sub-029,p5,m4,,5,7000.0,stimuli/p5.png,stimuli/m4.png,left,n,0.0,m,1.1867162000016829,3.0,1.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,4,-1.1867162000016829,0.0,sub-029,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.7,4,4,5.970112992248595,1.970112992248595,0.2629554819096239
sub-029,p2,m3,,2,4500.0,stimuli/m3.png,stimuli/p2.png,left,n,1.0,n,1.665261800000735,3.0,2.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,3,1.665261800000735,1.0,sub-029,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.6,3,3,2.388045196899438,-0.6119548031005619,0.7689936282888122
sub-029,p5,m5,,5,7000.0,stimuli/p5.png,stimuli/m5.png,left,n,0.0,m,0.958527899998444,3.0,3.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,5,-0.958527899998444,0.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,5,5,5.970112992248595,0.9701129922485947,0.4586605237508079
sub-029,p2,m5,,2,4500.0,stimuli/p2.png,stimuli/m5.png,left,n,1.0,n,1.0894649000001664,3.0,4.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,5,1.0894649000001664,1.0,sub-029,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.6,5,5,2.388045196899438,-2.611954803100562,0.9494294579156514
sub-029,p1,m4,,1,4000.0,stimuli/p1.png,stimuli/m4.png,left,n,1.0,n,1.7508245999997598,3.0,5.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,4,1.7508245999997598,1.0,sub-029,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,1.5,4,4,1.194022598449719,-2.805977401550281,0.9569054249626663
sub-029,p1,m5,,1,4000.0,stimuli/p1.png,stimuli/m5.png,left,n,1.0,n,1.1066236000006031,3.0,6.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,2.0,5,1.1066236000006031,1.0,sub-029,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,2.0,5,5,1.194022598449719,-3.805977401550281,0.9813893403590154
sub-029,p2,m4,,2,4500.0,stimuli/m4.png,stimuli/p2.png,left,n,1.0,n,1.6604799000015191,3.0,7.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,4,1.6604799000015191,1.0,sub-029,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.5,4,4,2.388045196899438,-1.611954803100562,0.88771043782358
sub-029,p5,m3,,5,7000.0,stimuli/p5.png,stimuli/m3.png,left,n,0.0,m,1.5151820999999472,3.0,8.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,2.0,3,-1.5151820999999472,0.0,sub-029,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,2.0,3,3,5.970112992248595,2.970112992248595,0.1306083173116155
sub-029,p3,m4,,3,5500.0,stimuli/p3.png,stimuli/m4.png,left,n,1.0,n,1.2451865000002726,3.0,9.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,4,1.2451865000002726,1.0,sub-029,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.6,4,4,3.582067795349157,-0.4179322046508429,0.7378496623750636
sub-029,p5,m2,,5,7000.0,stimuli/p5.png,stimuli/m2.png,left,n,0.0,m,0.9673476000025404,3.0,10.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,2,-0.9673476000025404,0.0,sub-029,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.7,2,2,5.970112992248595,3.970112992248595,0.05949536560010323
sub-029,p2,m1,,2,4500.0,stimuli/m1.png,stimuli/p2.png,left,n,1.0,n,0.9886666999991576,3.0,11.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,1,0.9886666999991576,1.0,sub-029,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.5,1,1,2.388045196899438,1.388045196899438,0.37116616125123
sub-029,p1,m2,,1,4000.0,stimuli/p1.png,stimuli/m2.png,left,n,0.0,m,1.1385995999989973,3.0,12.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,2,-1.1385995999989973,0.0,sub-029,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.7,2,2,1.194022598449719,-0.805977401550281,0.797453305781772
sub-029,p3,m3,,3,5500.0,stimuli/p3.png,stimuli/m3.png,left,n,0.0,m,0.8971918000024743,3.0,13.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.9,3,-0.8971918000024743,0.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,3,3,3.582067795349157,0.5820677953491571,0.5423717908228962
sub-029,p2,m2,,2,4500.0,stimuli/m2.png,stimuli/p2.png,left,n,0.0,m,1.4513449000005494,3.0,14.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,2,-1.4513449000005494,0.0,sub-029,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.6,2,2,2.388045196899438,0.3880451968994381,0.5836341684695926
sub-029,p3,m2,,3,5500.0,stimuli/m2.png,stimuli/p3.png,left,n,1.0,n,1.2356745999968552,3.0,15.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,2,1.2356745999968552,1.0,sub-029,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.7,2,2,3.582067795349157,1.582067795349157,0.3329144693893334
sub-029,p4,m4,,4,6500.0,stimuli/m4.png,stimuli/p4.png,left,n,1.0,n,2.201644299999316,3.0,16.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,4,2.201644299999316,1.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,4,4,4.776090393798876,0.7760903937988761,0.5005197998276805
sub-029,p3,m5,,3,5500.0,stimuli/p3.png,stimuli/m5.png,left,n,1.0,n,1.1143068999990646,3.0,17.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,2.0,5,1.1143068999990646,1.0,sub-029,M,high_OV,mid_abs,h_OV_h_money,mid_abs,2.0,5,5,3.582067795349157,-1.417932204650843,0.8698631432471312
sub-029,p4,m1,,4,6500.0,stimuli/p4.png,stimuli/m1.png,left,n,0.0,m,1.4246270000003278,3.0,18.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,1,-1.4246270000003278,0.0,sub-029,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,1.8,1,1,4.776090393798876,3.776090393798876,0.06960954050243369
sub-029,p1,m1,,1,4000.0,stimuli/m1.png,stimuli/p1.png,left,n,0.0,m,1.3282977000017129,3.0,19.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,1,-1.3282977000017129,0.0,sub-029,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.6,1,1,1.194022598449719,0.194022598449719,0.6237569697256347
sub-029,p5,m1,,5,7000.0,stimuli/p5.png,stimuli/m1.png,left,n,0.0,m,1.1472242000018014,3.0,20.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,1,-1.1472242000018014,0.0,sub-029,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.6,1,1,5.970112992248595,4.970112992248595,0.02594609675113116
sub-029,p3,m1,,3,5500.0,stimuli/m1.png,stimuli/p3.png,left,n,0.0,m,1.0320995000001858,3.0,21.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.6,1,-1.0320995000001858,0.0,sub-029,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.6,1,1,3.582067795349157,2.582067795349157,0.173652391786763
sub-029,p1,m3,,1,4000.0,stimuli/m3.png,stimuli/p1.png,left,n,0.0,m,0.9953272999991896,3.0,22.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,3,-0.9953272999991896,0.0,sub-029,M,low_OV,mid_abs,low_OV_h_money,mid_abs,1.7,3,3,1.194022598449719,-1.805977401550281,0.903381973707762
sub-029,p4,m2,,4,6500.0,stimuli/m2.png,stimuli/p4.png,left,n,1.0,n,1.5722481000011612,3.0,23.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,2,1.5722481000011612,1.0,sub-029,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.8,2,2,4.776090393798876,2.776090393798876,0.1508723506124092
sub-029,p4,m3,,4,6500.0,stimuli/p4.png,stimuli/m3.png,left,n,0.0,m,1.3882873000002292,3.0,24.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,3,-1.3882873000002292,0.0,sub-029,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.7,3,3,4.776090393798876,1.776090393798876,0.2967446387221397
sub-029,p5,m3,,5,7000.0,stimuli/p5.png,stimuli/m3.png,left,n,0.0,m,1.0833281000013812,4.0,0.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,3,-1.0833281000013812,0.0,sub-029,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.8,3,3,5.970112992248595,2.970112992248595,0.1306083173116155
sub-029,p3,m5,,3,5500.0,stimuli/p3.png,stimuli/m5.png,left,n,1.0,n,1.2118847999990976,4.0,1.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,5,1.2118847999990976,1.0,sub-029,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.7,5,5,3.582067795349157,-1.417932204650843,0.8698631432471312
sub-029,p4,m2,,4,6500.0,stimuli/p4.png,stimuli/m2.png,left,n,0.0,m,0.998947699998098,4.0,2.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,2,-0.998947699998098,0.0,sub-029,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.5,2,2,4.776090393798876,2.776090393798876,0.1508723506124092
sub-029,p1,m4,,1,4000.0,stimuli/m4.png,stimuli/p1.png,left,n,0.0,m,0.91158219999852,4.0,3.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,4,-0.91158219999852,0.0,sub-029,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,1.8,4,4,1.194022598449719,-2.805977401550281,0.9569054249626663
sub-029,p3,m4,,3,5500.0,stimuli/m4.png,stimuli/p3.png,left,n,1.0,n,1.5102610000030836,4.0,4.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,4,1.5102610000030836,1.0,sub-029,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.7,4,4,3.582067795349157,-0.4179322046508429,0.7378496623750636
sub-029,p5,m4,,5,7000.0,stimuli/p5.png,stimuli/m4.png,left,n,0.0,m,0.8341105999970749,4.0,5.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,4,-0.8341105999970749,0.0,sub-029,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,4,4,5.970112992248595,1.970112992248595,0.2629554819096239
sub-029,p4,m1,,4,6500.0,stimuli/m1.png,stimuli/p4.png,left,n,0.0,m,1.058161499997368,4.0,6.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.8,1,-1.058161499997368,0.0,sub-029,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,1.8,1,1,4.776090393798876,3.776090393798876,0.06960954050243369
sub-029,p4,m4,,4,6500.0,stimuli/m4.png,stimuli/p4.png,left,n,0.0,m,0.8370781000012357,4.0,7.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.5,4,-0.8370781000012357,0.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.5,4,4,4.776090393798876,0.7760903937988761,0.5005197998276805
sub-029,p3,m1,,3,5500.0,stimuli/m1.png,stimuli/p3.png,left,n,0.0,m,2.3235802999988664,4.0,8.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,1,-2.3235802999988664,0.0,sub-029,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.7,1,1,3.582067795349157,2.582067795349157,0.173652391786763
sub-029,p3,m3,,3,5500.0,stimuli/m3.png,stimuli/p3.png,left,n,1.0,n,0.6069385999981023,4.0,9.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,3,0.6069385999981023,1.0,sub-029,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.7,3,3,3.582067795349157,0.5820677953491571,0.5423717908228962
sub-029,p5,m2,,5,7000.0,stimuli/m2.png,stimuli/p5.png,left,n,0.0,m,1.101818999999523,4.0,10.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,2,-1.101818999999523,0.0,sub-029,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.7,2,2,5.970112992248595,3.970112992248595,0.05949536560010323
sub-029,p2,m4,,2,4500.0,stimuli/p2.png,stimuli/m4.png,left,n,1.0,n,0.8752840000015567,4.0,11.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.9,4,0.8752840000015567,1.0,sub-029,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.9,4,4,2.388045196899438,-1.611954803100562,0.88771043782358
sub-029,p2,m2,,2,4500.0,stimuli/m2.png,stimuli/p2.png,left,n,1.0,n,1.2902620999993817,4.0,12.0,decision,40.0,45.0,55.0,65.0,70.0,700.0,1.7,2,1.2902620999993817,1.0,sub-029,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.7,2,2,2.388045196899438,0.3880451968994381,0.5836341684695926
