participant;painstim;moneystim;all_trials_rewards;painlevel;painlevel_J;leftstim;rightstim;acceptside;acceptkey;accepted;choice_resp.keys;choice_resp.rt;blocks.thisRepN;trials.thisN;TaskName;P1;P2;P3;P4;P5;fail_ma;fixduration;moneylevel
sub-043;p3;m1;;3.0;12500.0;stimuli/p3.png;stimuli/m1.png;right;m;0.0;n;0.9375937000004342;3.0;10.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;1.0
sub-043;p4;m3;;4.0;15000.0;stimuli/p4.png;stimuli/m3.png;right;m;1.0;m;1.6119348000001992;3.0;11.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;2.0;3.0
sub-043;p5;m3;;5.0;20500.0;stimuli/p5.png;stimuli/m3.png;right;m;0.0;;;3.0;12.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.6;3.0
sub-043;p5;m5;;5.0;20500.0;stimuli/p5.png;stimuli/m5.png;right;m;1.0;m;0.8989135000001625;3.0;13.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.7;5.0
sub-043;p2;m2;;2.0;11000.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;0.6072688000003836;3.0;14.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.9;2.0
sub-043;p4;m2;;4.0;15000.0;stimuli/p4.png;stimuli/m2.png;right;m;0.0;n;0.7426267999999254;3.0;15.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.8;2.0
sub-043;p3;m2;;3.0;12500.0;stimuli/m2.png;stimuli/p3.png;right;m;0.0;n;0.9281621000000086;3.0;16.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;2.0;2.0
sub-043;p2;m3;;2.0;11000.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;0.9254563000004056;3.0;17.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;2.0;3.0
sub-043;p5;m2;;5.0;20500.0;stimuli/m2.png;stimuli/p5.png;right;m;0.0;n;0.8845189000003302;3.0;18.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.7;2.0
sub-043;p1;m3;;1.0;9500.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;0.7514676999999209;3.0;19.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;3.0
sub-043;p5;m4;;5.0;20500.0;stimuli/m4.png;stimuli/p5.png;right;m;1.0;m;0.9469877000001361;3.0;20.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;4.0
sub-043;p5;m1;;5.0;20500.0;stimuli/m1.png;stimuli/p5.png;right;m;0.0;n;0.7889887000001181;3.0;21.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;1.0
sub-043;p3;m5;;3.0;12500.0;stimuli/p3.png;stimuli/m5.png;right;m;1.0;m;0.7472466999997778;3.0;22.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;5.0
sub-043;p4;m4;;4.0;15000.0;stimuli/p4.png;stimuli/m4.png;right;m;1.0;m;0.6787281999995685;3.0;23.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.6;4.0
sub-043;p4;m5;;4.0;15000.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;0.6582140999998956;3.0;24.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.9;5.0
sub-043;p2;m1;;2.0;11000.0;stimuli/m1.png;stimuli/p2.png;right;m;0.0;n;1.5542355000006864;4.0;0.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;2.0;1.0
sub-043;p3;m4;;3.0;12500.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;0.9771759000004748;4.0;1.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;2.0;4.0
sub-043;p2;m4;;2.0;11000.0;stimuli/p2.png;stimuli/m4.png;right;m;1.0;m;0.6041240000004109;4.0;2.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;4.0
sub-043;p4;m2;;4.0;15000.0;stimuli/m2.png;stimuli/p4.png;right;m;0.0;n;0.891213400000197;4.0;3.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.7;2.0
sub-043;p5;m2;;5.0;20500.0;stimuli/m2.png;stimuli/p5.png;right;m;0.0;n;1.4277332000001481;4.0;4.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.7;2.0
sub-043;p4;m3;;4.0;15000.0;stimuli/m3.png;stimuli/p4.png;right;m;1.0;m;0.9481536000002959;4.0;5.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;2.0;3.0
sub-043;p2;m5;;2.0;11000.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;0.5708838000009564;4.0;6.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;2.0;5.0
sub-043;p1;m4;;1.0;9500.0;stimuli/m4.png;stimuli/p1.png;right;m;1.0;m;0.6060017999998308;4.0;7.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.7;4.0
sub-043;p1;m3;;1.0;9500.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;0.5631027999997968;4.0;8.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;3.0
sub-043;p1;m5;;1.0;9500.0;stimuli/p1.png;stimuli/m5.png;right;m;1.0;m;0.5282649999999194;4.0;9.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.8;5.0
sub-043;p5;m1;;5.0;20500.0;stimuli/p5.png;stimuli/m1.png;right;m;0.0;n;1.194995700000618;4.0;10.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;1.0
sub-043;p3;m1;;3.0;12500.0;stimuli/m1.png;stimuli/p3.png;right;m;1.0;m;0.6265644000004613;4.0;11.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.6;1.0
sub-043;p5;m4;;5.0;20500.0;stimuli/p5.png;stimuli/m4.png;right;m;1.0;m;1.6473188999998456;4.0;12.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;4.0
sub-043;p4;m4;;4.0;15000.0;stimuli/m4.png;stimuli/p4.png;right;m;1.0;m;0.6346599999997125;4.0;13.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.5;4.0
sub-043;p2;m3;;2.0;11000.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;1.0482652999999118;4.0;14.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.7;3.0
sub-043;p4;m5;;4.0;15000.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;1.0175552000000607;4.0;15.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.6;5.0
sub-043;p5;m3;;5.0;20500.0;stimuli/m3.png;stimuli/p5.png;right;m;1.0;m;1.6049554000010176;4.0;16.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.9;3.0
sub-043;p3;m3;;3.0;12500.0;stimuli/m3.png;stimuli/p3.png;right;m;1.0;m;0.5935943999993469;4.0;17.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.6;3.0
sub-043;p5;m5;;5.0;20500.0;stimuli/m5.png;stimuli/p5.png;right;m;1.0;m;1.1626393999995344;4.0;18.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.7;5.0
sub-043;p3;m5;;3.0;12500.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;0.9391263999996228;4.0;19.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.9;5.0
sub-043;p4;m1;;4.0;15000.0;stimuli/p4.png;stimuli/m1.png;right;m;0.0;n;0.7291981999997006;4.0;20.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.8;1.0
sub-043;p1;m1;;1.0;9500.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;0.993144900000516;4.0;21.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.8;1.0
sub-043;p3;m2;;3.0;12500.0;stimuli/p3.png;stimuli/m2.png;right;m;0.0;n;2.038464600000225;4.0;22.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.9;2.0
sub-043;p1;m2;;1.0;9500.0;stimuli/p1.png;stimuli/m2.png;right;m;1.0;m;0.7162114000002475;4.0;23.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;1.7;2.0
sub-043;p2;m2;;2.0;11000.0;stimuli/p2.png;stimuli/m2.png;right;m;1.0;m;0.5966347000003225;4.0;24.0;decision;95.0;110.0;125.0;150.0;205.0;700.0;2.0;2.0
sub-044;p5;m2;;5.0;24500.0;stimuli/m2.png;stimuli/p5.png;right;m;0.0;n;2.4604086000008465;0.0;0.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;2.0
sub-044;p1;m2;;1.0;9500.0;stimuli/p1.png;stimuli/m2.png;right;m;1.0;m;1.7256211000003532;0.0;1.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;2.0
sub-044;p2;m2;;2.0;11500.0;stimuli/p2.png;stimuli/m2.png;right;m;1.0;m;1.2217353000005458;0.0;2.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;2.0
sub-044;p4;m5;;4.0;17500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;1.9223994000003584;0.0;3.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;5.0
sub-044;p2;m3;;2.0;11500.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;1.4061477000004745;0.0;4.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;3.0
sub-044;p1;m1;;1.0;9500.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;1.0634568000004947;0.0;5.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;1.0
sub-044;p1;m5;;1.0;9500.0;stimuli/p1.png;stimuli/m5.png;right;m;1.0;m;0.8195415000009234;0.0;6.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;5.0
sub-044;p3;m1;;3.0;14000.0;stimuli/m1.png;stimuli/p3.png;right;m;1.0;m;1.5088384000000588;0.0;7.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;1.0
sub-044;p4;m3;;4.0;17500.0;stimuli/m3.png;stimuli/p4.png;right;m;1.0;m;1.7975741000000198;0.0;8.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;3.0
sub-044;p5;m4;;5.0;24500.0;stimuli/m4.png;stimuli/p5.png;right;m;1.0;m;1.1198111000003337;0.0;9.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;4.0
sub-044;p2;m1;;2.0;11500.0;stimuli/p2.png;stimuli/m1.png;right;m;1.0;m;1.7387529000006907;0.0;10.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;1.0
sub-044;p1;m4;;1.0;9500.0;stimuli/p1.png;stimuli/m4.png;right;m;1.0;m;0.6681566000006569;0.0;11.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;4.0
sub-044;p5;m1;;5.0;24500.0;stimuli/m1.png;stimuli/p5.png;right;m;0.0;n;1.1097343000001274;0.0;12.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;1.0
sub-044;p3;m5;;3.0;14000.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;1.4533178000001499;0.0;13.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;5.0
sub-044;p4;m4;;4.0;17500.0;stimuli/p4.png;stimuli/m4.png;right;m;1.0;m;0.8375891000005141;0.0;14.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;4.0
sub-044;p4;m1;;4.0;17500.0;stimuli/m1.png;stimuli/p4.png;right;m;1.0;m;2.1099694000004092;0.0;15.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;1.0
sub-044;p5;m3;;5.0;24500.0;stimuli/p5.png;stimuli/m3.png;right;m;1.0;m;1.6803147000009633;0.0;16.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;3.0
sub-044;p5;m5;;5.0;24500.0;stimuli/p5.png;stimuli/m5.png;right;m;1.0;m;2.1661808999997447;0.0;17.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;5.0
sub-044;p1;m3;;1.0;9500.0;stimuli/m3.png;stimuli/p1.png;right;m;1.0;m;1.4640307000008759;0.0;18.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;3.0
sub-044;p3;m2;;3.0;14000.0;stimuli/m2.png;stimuli/p3.png;right;m;1.0;m;1.2843727000008585;0.0;19.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;2.0
sub-044;p3;m3;;3.0;14000.0;stimuli/m3.png;stimuli/p3.png;right;m;1.0;m;1.6740103000001911;0.0;20.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;3.0
sub-044;p2;m4;;2.0;11500.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;1.0010680000004868;0.0;21.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;4.0
sub-044;p3;m4;;3.0;14000.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;0.8504553000011583;0.0;22.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;4.0
sub-044;p4;m2;;4.0;17500.0;stimuli/m2.png;stimuli/p4.png;right;m;1.0;m;2.2008732000003874;0.0;23.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;2.0
sub-044;p2;m5;;2.0;11500.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;0.9712255000004006;0.0;24.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;5.0
sub-044;p4;m1;;4.0;17500.0;stimuli/p4.png;stimuli/m1.png;right;m;0.0;;;1.0;0.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;1.0
sub-044;p3;m4;;3.0;14000.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;0.9947387000011076;1.0;1.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;4.0
sub-044;p4;m2;;4.0;17500.0;stimuli/p4.png;stimuli/m2.png;right;m;1.0;m;2.4694298000003982;1.0;2.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;2.0
sub-044;p3;m1;;3.0;14000.0;stimuli/p3.png;stimuli/m1.png;right;m;1.0;m;2.0605691000009756;1.0;3.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;1.0
sub-044;p1;m4;;1.0;9500.0;stimuli/p1.png;stimuli/m4.png;right;m;1.0;m;1.209392800000387;1.0;4.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;4.0
sub-044;p5;m4;;5.0;24500.0;stimuli/p5.png;stimuli/m4.png;right;m;1.0;m;1.1049411000003602;1.0;5.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;4.0
sub-044;p4;m4;;4.0;17500.0;stimuli/m4.png;stimuli/p4.png;right;m;1.0;m;1.365050200000951;1.0;6.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;4.0
sub-044;p2;m3;;2.0;11500.0;stimuli/m3.png;stimuli/p2.png;right;m;1.0;m;1.4423327000004065;1.0;7.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;3.0
sub-044;p5;m2;;5.0;24500.0;stimuli/p5.png;stimuli/m2.png;right;m;0.0;n;1.7318589000005886;1.0;8.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;2.0
sub-044;p4;m3;;4.0;17500.0;stimuli/p4.png;stimuli/m3.png;right;m;1.0;m;1.4022768000004362;1.0;9.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;3.0
sub-044;p2;m1;;2.0;11500.0;stimuli/m1.png;stimuli/p2.png;right;m;1.0;m;1.2063499000005322;1.0;10.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;1.0
sub-044;p2;m2;;2.0;11500.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;1.0123559000012392;1.0;11.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;2.0
sub-044;p1;m3;;1.0;9500.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;1.2756872000009023;1.0;12.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;3.0
sub-044;p5;m1;;5.0;24500.0;stimuli/m1.png;stimuli/p5.png;right;m;0.0;n;1.1022645000002742;1.0;13.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;1.0
sub-044;p3;m5;;3.0;14000.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;0.7973130999998829;1.0;14.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;5.0
sub-044;p1;m2;;1.0;9500.0;stimuli/p1.png;stimuli/m2.png;right;m;1.0;m;0.6512429000003976;1.0;15.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;2.0
sub-044;p5;m5;;5.0;24500.0;stimuli/p5.png;stimuli/m5.png;right;m;1.0;m;0.943314800000735;1.0;16.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;5.0
sub-044;p2;m4;;2.0;11500.0;stimuli/p2.png;stimuli/m4.png;right;m;1.0;m;1.075426100000186;1.0;17.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;4.0
sub-044;p1;m5;;1.0;9500.0;stimuli/p1.png;stimuli/m5.png;right;m;1.0;m;0.7061395000009725;1.0;18.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;5.0
sub-044;p4;m5;;4.0;17500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;0.8940479000002597;1.0;19.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;5.0
sub-044;p3;m3;;3.0;14000.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;0.7062842000004821;1.0;20.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;3.0
sub-044;p1;m1;;1.0;9500.0;stimuli/m1.png;stimuli/p1.png;right;m;1.0;m;1.2790694000004803;1.0;21.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;1.0
sub-044;p5;m3;;5.0;24500.0;stimuli/m3.png;stimuli/p5.png;right;m;1.0;m;2.567315200000849;1.0;22.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;3.0
sub-044;p3;m2;;3.0;14000.0;stimuli/p3.png;stimuli/m2.png;right;m;1.0;m;0.8100929000001997;1.0;23.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;2.0
sub-044;p2;m5;;2.0;11500.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;1.2078094000007695;1.0;24.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;5.0
sub-044;p1;m3;;1.0;9500.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;1.4443638000002466;2.0;0.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;3.0
sub-044;p1;m4;;1.0;9500.0;stimuli/m4.png;stimuli/p1.png;right;m;1.0;m;0.74682649999977;2.0;1.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;4.0
sub-044;p5;m1;;5.0;24500.0;stimuli/p5.png;stimuli/m1.png;right;m;0.0;n;1.1375970000008238;2.0;2.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;1.0
sub-044;p1;m2;;1.0;9500.0;stimuli/p1.png;stimuli/m2.png;right;m;1.0;m;0.6744729000001826;2.0;3.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;2.0
sub-044;p2;m5;;2.0;11500.0;stimuli/p2.png;stimuli/m5.png;right;m;1.0;m;0.629245300000548;2.0;4.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;5.0
sub-044;p4;m4;;4.0;17500.0;stimuli/p4.png;stimuli/m4.png;right;m;1.0;m;0.6183775999998034;2.0;5.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;4.0
sub-044;p3;m1;;3.0;14000.0;stimuli/p3.png;stimuli/m1.png;right;m;1.0;m;1.0913938000003327;2.0;6.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;1.0
sub-044;p1;m5;;1.0;9500.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;0.5806675000003452;2.0;7.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;5.0
sub-044;p3;m2;;3.0;14000.0;stimuli/m2.png;stimuli/p3.png;right;m;1.0;m;1.046482300000207;2.0;8.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;2.0
sub-044;p3;m5;;3.0;14000.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;0.6400675000004412;2.0;9.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;5.0
sub-044;p3;m3;;3.0;14000.0;stimuli/m3.png;stimuli/p3.png;right;m;1.0;m;0.7065656000004309;2.0;10.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;3.0
sub-044;p3;m4;;3.0;14000.0;stimuli/m4.png;stimuli/p3.png;right;m;1.0;m;0.6416167000006681;2.0;11.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;4.0
sub-044;p4;m1;;4.0;17500.0;stimuli/m1.png;stimuli/p4.png;right;m;0.0;n;1.806482300000425;2.0;12.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;1.0
sub-044;p5;m5;;5.0;24500.0;stimuli/m5.png;stimuli/p5.png;right;m;1.0;m;1.0889782000003834;2.0;13.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;5.0
sub-044;p2;m1;;2.0;11500.0;stimuli/m1.png;stimuli/p2.png;right;m;1.0;m;1.0053273000003171;2.0;14.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;1.0
sub-044;p2;m4;;2.0;11500.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;1.7429258000001937;2.0;15.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;4.0
sub-044;p4;m2;;4.0;17500.0;stimuli/m2.png;stimuli/p4.png;right;m;0.0;;;2.0;16.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;2.0
sub-044;p4;m5;;4.0;17500.0;stimuli/p4.png;stimuli/m5.png;right;m;1.0;m;0.5767909000005602;2.0;17.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;5.0
sub-044;p5;m2;;5.0;24500.0;stimuli/m2.png;stimuli/p5.png;right;m;1.0;m;1.7230065000012469;2.0;18.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;2.0
sub-044;p1;m1;;1.0;9500.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;0.8248090000006414;2.0;19.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;1.0
sub-044;p5;m4;;5.0;24500.0;stimuli/m4.png;stimuli/p5.png;right;m;1.0;m;1.8237822999999482;2.0;20.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;4.0
sub-044;p2;m3;;2.0;11500.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;0.8929815999999846;2.0;21.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;3.0
sub-044;p4;m3;;4.0;17500.0;stimuli/m3.png;stimuli/p4.png;right;m;1.0;m;0.8154155000011087;2.0;22.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;3.0
sub-044;p5;m3;;5.0;24500.0;stimuli/m3.png;stimuli/p5.png;right;m;1.0;m;1.1678101999996215;2.0;23.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;3.0
sub-044;p2;m2;;2.0;11500.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;0.6415712000007261;2.0;24.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;2.0
sub-044;p2;m2;;2.0;11500.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;0.6970694999999978;3.0;0.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;2.0
sub-044;p5;m4;;5.0;24500.0;stimuli/p5.png;stimuli/m4.png;right;m;1.0;m;0.8939072000002852;3.0;1.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;4.0
sub-044;p3;m1;;3.0;14000.0;stimuli/m1.png;stimuli/p3.png;right;m;1.0;m;0.9061829000002036;3.0;2.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;1.0
sub-044;p1;m4;;1.0;9500.0;stimuli/m4.png;stimuli/p1.png;right;m;1.0;m;0.5911150000010821;3.0;3.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;4.0
sub-044;p2;m5;;2.0;11500.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;0.5360718000001725;3.0;4.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;5.0
sub-044;p3;m3;;3.0;14000.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;0.4873936000003596;3.0;5.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;3.0
sub-044;p3;m2;;3.0;14000.0;stimuli/m2.png;stimuli/p3.png;right;m;1.0;m;1.1996469000005163;3.0;6.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;2.0;2.0
sub-044;p3;m4;;3.0;14000.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;0.4696774000003643;3.0;7.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;4.0
sub-044;p1;m5;;1.0;9500.0;stimuli/p1.png;stimuli/m5.png;right;m;1.0;m;0.5451091000004453;3.0;8.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;5.0
sub-044;p2;m1;;2.0;11500.0;stimuli/p2.png;stimuli/m1.png;right;m;1.0;m;0.8890888000005361;3.0;9.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;1.0
sub-044;p4;m5;;4.0;17500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;0.7325494000006074;3.0;10.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;5.0
sub-044;p4;m3;;4.0;17500.0;stimuli/p4.png;stimuli/m3.png;right;m;1.0;m;0.7156239000005371;3.0;11.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;3.0
sub-044;p2;m4;;2.0;11500.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;0.5297179000008327;3.0;12.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.7;4.0
sub-044;p3;m5;;3.0;14000.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;0.5150147000003926;3.0;13.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;5.0
sub-044;p5;m3;;5.0;24500.0;stimuli/p5.png;stimuli/m3.png;right;m;1.0;m;0.8115105000006224;3.0;14.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;3.0
sub-044;p5;m5;;5.0;24500.0;stimuli/m5.png;stimuli/p5.png;right;m;1.0;m;0.7794625000005908;3.0;15.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.8;5.0
sub-044;p5;m2;;5.0;24500.0;stimuli/p5.png;stimuli/m2.png;right;m;0.0;n;1.5418177000001378;3.0;16.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.6;2.0
sub-044;p4;m2;;4.0;17500.0;stimuli/m2.png;stimuli/p4.png;right;m;1.0;m;1.6782566000010777;3.0;17.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;2.0
sub-044;p4;m4;;4.0;17500.0;stimuli/p4.png;stimuli/m4.png;right;m;1.0;m;1.0634849000007307;3.0;18.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.9;4.0
sub-044;p1;m2;;1.0;9500.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;0.8722524000004341;3.0;19.0;decision;95.0;115.0;140.0;175.0;245.0;700.0;1.5;2.0
