Unnamed: 0.1,Unnamed: 0,participant,painstim,moneystim,all_trials_rewards,painlevel,painlevel_J,leftstim,rightstim,acceptside,acceptkey,accepted,choice_resp.keys,choice_resp.rt,blocks.thisRepN,trials.thisN,TaskName,P1,P2,P3,P4,P5,fail_ma,fixduration,moneylevel,rt,response,subj_idx,acceptance_pair,OV_value,Abs_value,OV_Money_Pain,Abs_Money_Pain,fixduration.1,moneylevel.1,sv_money,sv_pain,sv_both,p_pain_all,STA_SAI_Score,STA_TAI_Score,PCS_Score,participant.1,perc_accept,sv_pain_none,sv_both_none,k_pain_none,beta_none,bias_none,sv_pain_linear,sv_both_linear,k_pain_linear,beta_linear,bias_linear,sv_pain_para,sv_both_para,k_pain_para,beta_para,bias_para,sv_pain_expo,sv_both_expo,k_pain_expo,beta_expo,bias_expo,sv_pain_cubic,sv_both_cubic,k_pain_cubic,beta_cubic,bias_cubic,sv_pain_logarithmic,sv_both_logarithmic,k_pain_logarithmic,beta_logarithmic,bias_logarithmic,sv_pain_root,sv_both_root,k_pain_root,beta_root,bias_root,sv_pain_hyper,sv_both_hyper,k_pain_hyper,beta_hyper,bias_hyper
254,377,sub-006,p3,m1,,3,7500.0,stimuli/p3.png,stimuli/m1.png,right,m,1.0,m,1.6182116999989375,0.0,8.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.9,1,1.6182116999989375,1.0,6,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.9,1,1,3.12076169147317,2.12076169147317,0.0934453466728104,31.0,33.0,7.0,sub-006,0.6829268292682927,3.0,2.0,1.0,0.0477634355300507,0.0477634355300507,2.129367556712915,1.129367556712909,7.097891855709719,165.70033400806528,165.70033400806528,1.5246494996457156,0.5246494996457153,1.694054999606347,154.87924530896032,154.87924530896032,2.1773254168398632,1.1773254168398652,2.589159681444724,154.52545282010996,154.52545282010996,0.986740986249534,-0.0132590137504656,0.3654596245368637,123.44598184592516,123.44598184592516,2.0064603793877103,1.0064603793877194,25.27722733999127,125.02128098538722,125.02128098538722,2.227898772631899,1.2278987726319075,16.66081089785161,134.56450562830994,134.56450562830994,-0.1126236774157189,-1.112623677415719,0.6293045403454123,6.722366714577003,6.722366714577003
255,378,sub-006,p5,m5,,5,10000.0,stimuli/m5.png,stimuli/p5.png,right,m,1.0,m,1.4947635999997146,0.0,9.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.7,5,1.4947635999997146,1.0,6,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.7,5,5,5.201269485788616,0.2012694857886164,0.9325838079667944,31.0,33.0,7.0,sub-006,0.6829268292682927,5.0,0.0,1.0,0.0477634355300507,0.0477634355300507,3.5489459278548594,-1.4510540721451517,7.097891855709719,165.70033400806528,165.70033400806528,4.235137499015877,-0.7648625009841233,1.694054999606347,154.87924530896032,154.87924530896032,3.663122097487726,-1.336877902512274,2.589159681444724,154.52545282010996,154.52545282010996,4.568245306710803,-0.4317546932891918,0.3654596245368637,123.44598184592516,123.44598184592516,2.517286003153704,-2.482713996846297,25.27722733999127,125.02128098538722,125.02128098538722,2.876204947813096,-2.123795052186902,16.66081089785161,134.56450562830994,134.56450562830994,-0.0465869967926578,-5.0465869967927,0.6293045403454123,6.722366714577003,6.722366714577003
256,379,sub-006,p4,m2,,4,9000.0,stimuli/p4.png,stimuli/m2.png,right,m,0.0,n,2.3810662999894703,0.0,11.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.9,2,-2.3810662999894703,0.0,6,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.9,2,2,4.161015588630893,2.161015588630893,0.0850975351372743,31.0,33.0,7.0,sub-006,0.6829268292682927,4.0,2.0,1.0,0.0477634355300507,0.0477634355300507,2.83915674228388,0.8391567422838799,7.097891855709719,165.70033400806528,165.70033400806528,2.710487999370164,0.7104879993701625,1.694054999606347,154.87924530896032,154.87924530896032,2.8237302197233847,0.8237302197233787,2.589159681444724,154.52545282010996,154.52545282010996,2.3389415970359244,0.3389415970359334,0.3654596245368637,123.44598184592516,123.44598184592516,2.294142451839504,0.2941424518394975,25.27722733999127,125.02128098538722,125.02128098538722,2.572555912212526,0.5725559122125302,16.66081089785161,134.56450562830994,134.56450562830994,-0.0659101385363622,-2.0659101385363483,0.6293045403454123,6.722366714577003,6.722366714577003
257,380,sub-006,p4,m4,,4,9000.0,stimuli/m4.png,stimuli/p4.png,right,m,1.0,m,1.1705282000039006,0.0,12.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.7,4,1.1705282000039006,1.0,6,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.7,4,4,4.161015588630893,0.1610155886308933,0.9387634103279272,31.0,33.0,7.0,sub-006,0.6829268292682927,4.0,0.0,1.0,0.0477634355300507,0.0477634355300507,2.83915674228388,-1.1608432577161234,7.097891855709719,165.70033400806528,165.70033400806528,2.710487999370164,-1.289512000629839,1.694054999606347,154.87924530896032,154.87924530896032,2.8237302197233847,-1.176269780276621,2.589159681444724,154.52545282010996,154.52545282010996,2.3389415970359244,-1.6610584029640678,0.3654596245368637,123.44598184592516,123.44598184592516,2.294142451839504,-1.705857548160502,25.27722733999127,125.02128098538722,125.02128098538722,2.572555912212526,-1.4274440877874697,16.66081089785161,134.56450562830994,134.56450562830994,-0.0659101385363622,-4.065910138536385,0.6293045403454123,6.722366714577003,6.722366714577003
258,381,sub-006,p2,m5,,2,6500.0,stimuli/p2.png,stimuli/m5.png,right,m,1.0,m,1.6079543999949235,0.0,13.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.8,5,1.6079543999949235,1.0,6,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.8,5,5,2.080507794315447,-2.919492205684553,0.99997489868524,31.0,33.0,7.0,sub-006,0.6829268292682927,2.0,-3.0,1.0,0.0477634355300507,0.0477634355300507,1.4195783711419396,-3.580421628858053,7.097891855709719,165.70033400806528,165.70033400806528,0.6776219998425409,-4.322378000157449,1.694054999606347,154.87924530896032,154.87924530896032,1.67939336701777,-3.320606632982224,2.589159681444724,154.52545282010996,154.52545282010996,0.2923676996294905,-4.7076323003705,0.3654596245368637,123.44598184592516,123.44598184592516,1.600995271279554,-3.3990047287204432,25.27722733999127,125.02128098538722,125.02128098538722,1.819071730507032,-3.180928269492968,16.66081089785161,134.56450562830994,134.56450562830994,-0.3866859925387567,-5.386685992538762,0.6293045403454123,6.722366714577003,6.722366714577003
259,382,sub-006,p2,m3,,2,6500.0,stimuli/m3.png,stimuli/p2.png,right,m,1.0,m,1.134586499989382,0.0,14.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.7,3,1.134586499989382,1.0,6,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.7,3,3,2.080507794315447,-0.9194922056845534,0.9958798097208243,31.0,33.0,7.0,sub-006,0.6829268292682927,2.0,-1.0,1.0,0.0477634355300507,0.0477634355300507,1.4195783711419396,-1.5804216288580597,7.097891855709719,165.70033400806528,165.70033400806528,0.6776219998425409,-2.322378000157466,1.694054999606347,154.87924530896032,154.87924530896032,1.67939336701777,-1.3206066329822297,2.589159681444724,154.52545282010996,154.52545282010996,0.2923676996294905,-2.707632300370511,0.3654596245368637,123.44598184592516,123.44598184592516,1.600995271279554,-1.3990047287204477,25.27722733999127,125.02128098538722,125.02128098538722,1.819071730507032,-1.180928269492973,16.66081089785161,134.56450562830994,134.56450562830994,-0.3866859925387567,-3.386685992538736,0.6293045403454123,6.722366714577003,6.722366714577003
260,383,sub-006,p1,m3,,1,5000.0,stimuli/p1.png,stimuli/m3.png,right,m,1.0,m,1.2148224999982629,0.0,15.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.7,3,1.2148224999982629,1.0,6,M,low_OV,mid_abs,low_OV_h_money,mid_abs,1.7,3,3,1.040253897157723,-1.959746102842277,0.9997092892570606,31.0,33.0,7.0,sub-006,0.6829268292682927,1.0,-2.0,1.0,0.0477634355300507,0.0477634355300507,0.7097891855709698,-2.290210814429026,7.097891855709719,165.70033400806528,165.70033400806528,0.1694054999606352,-2.8305945000393584,1.694054999606347,154.87924530896032,154.87924530896032,1.295719829621645,-1.7042801703783517,2.589159681444724,154.52545282010996,154.52545282010996,0.0365459624536863,-2.9634540375463065,0.3654596245368637,123.44598184592516,123.44598184592516,0.9078480907196066,-2.0921519092803944,25.27722733999127,125.02128098538722,125.02128098538722,1.286277956106263,-1.7137220438937326,16.66081089785161,134.56450562830994,134.56450562830994,0.2697633851149454,-2.7302366148850514,0.6293045403454123,6.722366714577003,6.722366714577003
261,384,sub-006,p2,m1,,2,6500.0,stimuli/m1.png,stimuli/p2.png,right,m,1.0,m,1.3842386000033002,0.0,16.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.8,1,1.3842386000033002,1.0,6,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.8,1,1,2.080507794315447,1.080507794315447,0.5945697608509842,31.0,33.0,7.0,sub-006,0.6829268292682927,2.0,1.0,1.0,0.0477634355300507,0.0477634355300507,1.4195783711419396,0.4195783711419399,7.097891855709719,165.70033400806528,165.70033400806528,0.6776219998425409,-0.3223780001574597,1.694054999606347,154.87924530896032,154.87924530896032,1.67939336701777,0.679393367017773,2.589159681444724,154.52545282010996,154.52545282010996,0.2923676996294905,-0.7076323003705082,0.3654596245368637,123.44598184592516,123.44598184592516,1.600995271279554,0.6009952712795527,25.27722733999127,125.02128098538722,125.02128098538722,1.819071730507032,0.8190717305070231,16.66081089785161,134.56450562830994,134.56450562830994,-0.3866859925387567,-1.3866859925387631,0.6293045403454123,6.722366714577003,6.722366714577003
262,385,sub-006,p2,m4,,2,6500.0,stimuli/p2.png,stimuli/m4.png,right,m,1.0,m,0.9952360000024782,0.0,17.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.5,4,0.9952360000024782,1.0,6,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.5,4,4,2.080507794315447,-1.919492205684553,0.9996778419971336,31.0,33.0,7.0,sub-006,0.6829268292682927,2.0,-2.0,1.0,0.0477634355300507,0.0477634355300507,1.4195783711419396,-2.5804216288580566,7.097891855709719,165.70033400806528,165.70033400806528,0.6776219998425409,-3.3223780001574603,1.694054999606347,154.87924530896032,154.87924530896032,1.67939336701777,-2.320606632982222,2.589159681444724,154.52545282010996,154.52545282010996,0.2923676996294905,-3.7076323003705074,0.3654596245368637,123.44598184592516,123.44598184592516,1.600995271279554,-2.39900472872044,25.27722733999127,125.02128098538722,125.02128098538722,1.819071730507032,-2.18092826949297,16.66081089785161,134.56450562830994,134.56450562830994,-0.3866859925387567,-4.386685992538757,0.6293045403454123,6.722366714577003,6.722366714577003
263,386,sub-006,p3,m3,,3,7500.0,stimuli/m3.png,stimuli/p3.png,right,m,1.0,m,0.9080696999881184,0.0,18.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.8,3,0.9080696999881184,1.0,6,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,3,3,3.12076169147317,0.1207616914731702,0.9444103335803652,31.0,33.0,7.0,sub-006,0.6829268292682927,3.0,0.0,1.0,0.0477634355300507,0.0477634355300507,2.129367556712915,-0.8706324432870911,7.097891855709719,165.70033400806528,165.70033400806528,1.5246494996457156,-1.4753505003542846,1.694054999606347,154.87924530896032,154.87924530896032,2.1773254168398632,-0.8226745831601311,2.589159681444724,154.52545282010996,154.52545282010996,0.986740986249534,-2.013259013750468,0.3654596245368637,123.44598184592516,123.44598184592516,2.0064603793877103,-0.9935396206122812,25.27722733999127,125.02128098538722,125.02128098538722,2.227898772631899,-0.7721012273680972,16.66081089785161,134.56450562830994,134.56450562830994,-0.1126236774157189,-3.112623677415716,0.6293045403454123,6.722366714577003,6.722366714577003
264,387,sub-006,p3,m5,,3,7500.0,stimuli/m5.png,stimuli/p3.png,right,m,1.0,m,2.081787200004328,0.0,19.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.8,5,2.081787200004328,1.0,6,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.8,5,5,3.12076169147317,-1.87923830852683,0.9996429941851992,31.0,33.0,7.0,sub-006,0.6829268292682927,3.0,-2.0,1.0,0.0477634355300507,0.0477634355300507,2.129367556712915,-2.8706324432870884,7.097891855709719,165.70033400806528,165.70033400806528,1.5246494996457156,-3.4753505003542946,1.694054999606347,154.87924530896032,154.87924530896032,2.1773254168398632,-2.8226745831601443,2.589159681444724,154.52545282010996,154.52545282010996,0.986740986249534,-4.013259013750477,0.3654596245368637,123.44598184592516,123.44598184592516,2.0064603793877103,-2.9935396206122893,25.27722733999127,125.02128098538722,125.02128098538722,2.227898772631899,-2.772101227368101,16.66081089785161,134.56450562830994,134.56450562830994,-0.1126236774157189,-5.112623677415739,0.6293045403454123,6.722366714577003,6.722366714577003
265,388,sub-006,p1,m4,,1,5000.0,stimuli/p1.png,stimuli/m4.png,right,m,1.0,m,1.6494553999946218,0.0,20.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.6,4,1.6494553999946218,1.0,6,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,1.6,4,4,1.040253897157723,-2.959746102842277,0.9999773495920076,31.0,33.0,7.0,sub-006,0.6829268292682927,1.0,-3.0,1.0,0.0477634355300507,0.0477634355300507,0.7097891855709698,-3.2902108144290336,7.097891855709719,165.70033400806528,165.70033400806528,0.1694054999606352,-3.8305945000393673,1.694054999606347,154.87924530896032,154.87924530896032,1.295719829621645,-2.704280170378358,2.589159681444724,154.52545282010996,154.52545282010996,0.0365459624536863,-3.9634540375463128,0.3654596245368637,123.44598184592516,123.44598184592516,0.9078480907196066,-3.0921519092803904,25.27722733999127,125.02128098538722,125.02128098538722,1.286277956106263,-2.713722043893734,16.66081089785161,134.56450562830994,134.56450562830994,0.2697633851149454,-3.7302366148850377,0.6293045403454123,6.722366714577003,6.722366714577003
266,389,sub-006,p5,m2,,5,10000.0,stimuli/m2.png,stimuli/p5.png,right,m,0.0,n,2.050216200004797,0.0,21.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.7,2,-2.050216200004797,0.0,6,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.7,2,2,5.201269485788616,3.201269485788616,0.0064951499633106,31.0,33.0,7.0,sub-006,0.6829268292682927,5.0,3.0,1.0,0.0477634355300507,0.0477634355300507,3.5489459278548594,1.5489459278548474,7.097891855709719,165.70033400806528,165.70033400806528,4.235137499015877,2.235137499015881,1.694054999606347,154.87924530896032,154.87924530896032,3.663122097487726,1.6631220974877283,2.589159681444724,154.52545282010996,154.52545282010996,4.568245306710803,2.568245306710805,0.3654596245368637,123.44598184592516,123.44598184592516,2.517286003153704,0.5172860031537081,25.27722733999127,125.02128098538722,125.02128098538722,2.876204947813096,0.8762049478131021,16.66081089785161,134.56450562830994,134.56450562830994,-0.0465869967926578,-2.046586996792662,0.6293045403454123,6.722366714577003,6.722366714577003
267,390,sub-006,p4,m5,,4,9000.0,stimuli/m5.png,stimuli/p4.png,right,m,1.0,m,1.0712419999908889,0.0,22.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.9,5,1.0712419999908889,1.0,6,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.9,5,5,4.161015588630893,-0.8389844113691067,0.9949446378676122,31.0,33.0,7.0,sub-006,0.6829268292682927,4.0,-1.0,1.0,0.0477634355300507,0.0477634355300507,2.83915674228388,-2.1608432577161207,7.097891855709719,165.70033400806528,165.70033400806528,2.710487999370164,-2.2895120006298355,1.694054999606347,154.87924530896032,154.87924530896032,2.8237302197233847,-2.176269780276615,2.589159681444724,154.52545282010996,154.52545282010996,2.3389415970359244,-2.6610584029640703,0.3654596245368637,123.44598184592516,123.44598184592516,2.294142451839504,-2.7058575481604907,25.27722733999127,125.02128098538722,125.02128098538722,2.572555912212526,-2.4274440877874714,16.66081089785161,134.56450562830994,134.56450562830994,-0.0659101385363622,-5.065910138536369,0.6293045403454123,6.722366714577003,6.722366714577003
268,391,sub-006,p2,m2,,2,6500.0,stimuli/p2.png,stimuli/m2.png,right,m,1.0,m,1.5714270000025865,0.0,23.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.5,2,1.5714270000025865,1.0,6,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.5,2,2,2.080507794315447,0.0805077943154466,0.9495645030930476,31.0,33.0,7.0,sub-006,0.6829268292682927,2.0,0.0,1.0,0.0477634355300507,0.0477634355300507,1.4195783711419396,-0.5804216288580617,7.097891855709719,165.70033400806528,165.70033400806528,0.6776219998425409,-1.322378000157458,1.694054999606347,154.87924530896032,154.87924530896032,1.67939336701777,-0.3206066329822279,2.589159681444724,154.52545282010996,154.52545282010996,0.2923676996294905,-1.707632300370509,0.3654596245368637,123.44598184592516,123.44598184592516,1.600995271279554,-0.3990047287204482,25.27722733999127,125.02128098538722,125.02128098538722,1.819071730507032,-0.1809282694929735,16.66081089785161,134.56450562830994,134.56450562830994,-0.3866859925387567,-2.386685992538749,0.6293045403454123,6.722366714577003,6.722366714577003
269,392,sub-006,p4,m3,,4,9000.0,stimuli/p4.png,stimuli/m3.png,right,m,1.0,m,1.8732454999990296,0.0,24.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.9,3,1.8732454999990296,1.0,6,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,3,3,4.161015588630893,1.161015588630893,0.5442339567105572,31.0,33.0,7.0,sub-006,0.6829268292682927,4.0,1.0,1.0,0.0477634355300507,0.0477634355300507,2.83915674228388,-0.1608432577161196,7.097891855709719,165.70033400806528,165.70033400806528,2.710487999370164,-0.2895120006298389,1.694054999606347,154.87924530896032,154.87924530896032,2.8237302197233847,-0.1762697802766205,2.589159681444724,154.52545282010996,154.52545282010996,2.3389415970359244,-0.6610584029640661,0.3654596245368637,123.44598184592516,123.44598184592516,2.294142451839504,-0.7058575481605002,25.27722733999127,125.02128098538722,125.02128098538722,2.572555912212526,-0.4274440877874671,16.66081089785161,134.56450562830994,134.56450562830994,-0.0659101385363622,-3.06591013853637,0.6293045403454123,6.722366714577003,6.722366714577003
270,393,sub-006,p5,m4,,5,10000.0,stimuli/m4.png,stimuli/p5.png,right,m,1.0,m,2.591244099996402,1.0,0.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,2.0,4,2.591244099996402,1.0,6,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,2.0,4,4,5.201269485788616,1.201269485788616,0.5186550353361289,31.0,33.0,7.0,sub-006,0.6829268292682927,5.0,1.0,1.0,0.0477634355300507,0.0477634355300507,3.5489459278548594,-0.4510540721451503,7.097891855709719,165.70033400806528,165.70033400806528,4.235137499015877,0.2351374990158776,1.694054999606347,154.87924530896032,154.87924530896032,3.663122097487726,-0.3368779025122663,2.589159681444724,154.52545282010996,154.52545282010996,4.568245306710803,0.5682453067108085,0.3654596245368637,123.44598184592516,123.44598184592516,2.517286003153704,-1.4827139968462897,25.27722733999127,125.02128098538722,125.02128098538722,2.876204947813096,-1.1237950521868938,16.66081089785161,134.56450562830994,134.56450562830994,-0.0465869967926578,-4.046586996792704,0.6293045403454123,6.722366714577003,6.722366714577003
271,394,sub-006,p4,m1,,4,9000.0,stimuli/p4.png,stimuli/m1.png,right,m,0.0,n,2.3706272999988864,1.0,1.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,2.0,1,-2.3706272999988864,0.0,6,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,2.0,1,1,4.161015588630893,3.161015588630893,0.0071929254514834,31.0,33.0,7.0,sub-006,0.6829268292682927,4.0,3.0,1.0,0.0477634355300507,0.0477634355300507,2.83915674228388,1.839156742283884,7.097891855709719,165.70033400806528,165.70033400806528,2.710487999370164,1.7104879993701598,1.694054999606347,154.87924530896032,154.87924530896032,2.8237302197233847,1.823730219723383,2.589159681444724,154.52545282010996,154.52545282010996,2.3389415970359244,1.338941597035932,0.3654596245368637,123.44598184592516,123.44598184592516,2.294142451839504,1.2941424518394966,25.27722733999127,125.02128098538722,125.02128098538722,2.572555912212526,1.57255591221253,16.66081089785161,134.56450562830994,134.56450562830994,-0.0659101385363622,-1.065910138536358,0.6293045403454123,6.722366714577003,6.722366714577003
272,395,sub-006,p3,m1,,3,7500.0,stimuli/m1.png,stimuli/p3.png,right,m,0.0,n,1.4249357000080636,1.0,2.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.8,1,-1.4249357000080636,0.0,6,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.8,1,1,3.12076169147317,2.12076169147317,0.0934453466728104,31.0,33.0,7.0,sub-006,0.6829268292682927,3.0,2.0,1.0,0.0477634355300507,0.0477634355300507,2.129367556712915,1.129367556712909,7.097891855709719,165.70033400806528,165.70033400806528,1.5246494996457156,0.5246494996457153,1.694054999606347,154.87924530896032,154.87924530896032,2.1773254168398632,1.1773254168398652,2.589159681444724,154.52545282010996,154.52545282010996,0.986740986249534,-0.0132590137504656,0.3654596245368637,123.44598184592516,123.44598184592516,2.0064603793877103,1.0064603793877194,25.27722733999127,125.02128098538722,125.02128098538722,2.227898772631899,1.2278987726319075,16.66081089785161,134.56450562830994,134.56450562830994,-0.1126236774157189,-1.112623677415719,0.6293045403454123,6.722366714577003,6.722366714577003
273,396,sub-006,p3,m5,,3,7500.0,stimuli/m5.png,stimuli/p3.png,right,m,1.0,m,0.8949511999962851,1.0,3.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.5,5,0.8949511999962851,1.0,6,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.5,5,5,3.12076169147317,-1.87923830852683,0.9996429941851992,31.0,33.0,7.0,sub-006,0.6829268292682927,3.0,-2.0,1.0,0.0477634355300507,0.0477634355300507,2.129367556712915,-2.8706324432870884,7.097891855709719,165.70033400806528,165.70033400806528,1.5246494996457156,-3.4753505003542946,1.694054999606347,154.87924530896032,154.87924530896032,2.1773254168398632,-2.8226745831601443,2.589159681444724,154.52545282010996,154.52545282010996,0.986740986249534,-4.013259013750477,0.3654596245368637,123.44598184592516,123.44598184592516,2.0064603793877103,-2.9935396206122893,25.27722733999127,125.02128098538722,125.02128098538722,2.227898772631899,-2.772101227368101,16.66081089785161,134.56450562830994,134.56450562830994,-0.1126236774157189,-5.112623677415739,0.6293045403454123,6.722366714577003,6.722366714577003
274,397,sub-006,p3,m3,,3,7500.0,stimuli/m3.png,stimuli/p3.png,right,m,1.0,m,1.3212643000006208,1.0,4.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.6,3,1.3212643000006208,1.0,6,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.6,3,3,3.12076169147317,0.1207616914731702,0.9444103335803652,31.0,33.0,7.0,sub-006,0.6829268292682927,3.0,0.0,1.0,0.0477634355300507,0.0477634355300507,2.129367556712915,-0.8706324432870911,7.097891855709719,165.70033400806528,165.70033400806528,1.5246494996457156,-1.4753505003542846,1.694054999606347,154.87924530896032,154.87924530896032,2.1773254168398632,-0.8226745831601311,2.589159681444724,154.52545282010996,154.52545282010996,0.986740986249534,-2.013259013750468,0.3654596245368637,123.44598184592516,123.44598184592516,2.0064603793877103,-0.9935396206122812,25.27722733999127,125.02128098538722,125.02128098538722,2.227898772631899,-0.7721012273680972,16.66081089785161,134.56450562830994,134.56450562830994,-0.1126236774157189,-3.112623677415716,0.6293045403454123,6.722366714577003,6.722366714577003
275,398,sub-006,p3,m4,,3,7500.0,stimuli/m4.png,stimuli/p3.png,right,m,1.0,m,0.9847108999965712,1.0,5.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.8,4,0.9847108999965712,1.0,6,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.8,4,4,3.12076169147317,-0.8792383085268298,0.9954360046281584,31.0,33.0,7.0,sub-006,0.6829268292682927,3.0,-1.0,1.0,0.0477634355300507,0.0477634355300507,2.129367556712915,-1.870632443287087,7.097891855709719,165.70033400806528,165.70033400806528,1.5246494996457156,-2.475350500354288,1.694054999606347,154.87924530896032,154.87924530896032,2.1773254168398632,-1.822674583160139,2.589159681444724,154.52545282010996,154.52545282010996,0.986740986249534,-3.0132590137504733,0.3654596245368637,123.44598184592516,123.44598184592516,2.0064603793877103,-1.9935396206122893,25.27722733999127,125.02128098538722,125.02128098538722,2.227898772631899,-1.7721012273681,16.66081089785161,134.56450562830994,134.56450562830994,-0.1126236774157189,-4.112623677415743,0.6293045403454123,6.722366714577003,6.722366714577003
276,399,sub-006,p4,m3,,4,9000.0,stimuli/m3.png,stimuli/p4.png,right,m,0.0,n,1.544546299992362,1.0,6.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.9,3,-1.544546299992362,0.0,6,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,3,3,4.161015588630893,1.161015588630893,0.5442339567105572,31.0,33.0,7.0,sub-006,0.6829268292682927,4.0,1.0,1.0,0.0477634355300507,0.0477634355300507,2.83915674228388,-0.1608432577161196,7.097891855709719,165.70033400806528,165.70033400806528,2.710487999370164,-0.2895120006298389,1.694054999606347,154.87924530896032,154.87924530896032,2.8237302197233847,-0.1762697802766205,2.589159681444724,154.52545282010996,154.52545282010996,2.3389415970359244,-0.6610584029640661,0.3654596245368637,123.44598184592516,123.44598184592516,2.294142451839504,-0.7058575481605002,25.27722733999127,125.02128098538722,125.02128098538722,2.572555912212526,-0.4274440877874671,16.66081089785161,134.56450562830994,134.56450562830994,-0.0659101385363622,-3.06591013853637,0.6293045403454123,6.722366714577003,6.722366714577003
277,400,sub-006,p4,m5,,4,9000.0,stimuli/m5.png,stimuli/p4.png,right,m,1.0,m,0.7861562999896705,1.0,7.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.6,5,0.7861562999896705,1.0,6,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.6,5,5,4.161015588630893,-0.8389844113691067,0.9949446378676122,31.0,33.0,7.0,sub-006,0.6829268292682927,4.0,-1.0,1.0,0.0477634355300507,0.0477634355300507,2.83915674228388,-2.1608432577161207,7.097891855709719,165.70033400806528,165.70033400806528,2.710487999370164,-2.2895120006298355,1.694054999606347,154.87924530896032,154.87924530896032,2.8237302197233847,-2.176269780276615,2.589159681444724,154.52545282010996,154.52545282010996,2.3389415970359244,-2.6610584029640703,0.3654596245368637,123.44598184592516,123.44598184592516,2.294142451839504,-2.7058575481604907,25.27722733999127,125.02128098538722,125.02128098538722,2.572555912212526,-2.4274440877874714,16.66081089785161,134.56450562830994,134.56450562830994,-0.0659101385363622,-5.065910138536369,0.6293045403454123,6.722366714577003,6.722366714577003
278,401,sub-006,p1,m2,,1,5000.0,stimuli/p1.png,stimuli/m2.png,right,m,1.0,m,1.3907273999939207,1.0,8.0,decision,50.0,65.0,75.0,90.0,100.0,700.0,1.8,2,1.3907273999939207,1.0,6,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.8,2,2,1.040253897157723,-0.9597461028422768,0.9962806202428524,31.0,33.0,7.0,sub-006,0.6829268292682927,1.0,-1.0,1.0,0.0477634355300507,0.0477634355300507,0.7097891855709698,-1.2902108144290283,7.097891855709719,165.70033400806528,165.70033400806528,0.1694054999606352,-1.830594500039364,1.694054999606347,154.87924530896032,154.87924530896032,1.295719829621645,-0.704280170378353,2.589159681444724,154.52545282010996,154.52545282010996,0.0365459624536863,-1.9634540375463088,0.3654596245368637,123.44598184592516,123.44598184592516,0.9078480907196066,-1.0921519092803973,25.27722733999127,125.02128098538722,125.02128098538722,1.286277956106263,-0.7137220438937348,16.66081089785161,134.56450562830994,134.56450562830994,0.2697633851149454,-1.7302366148850594,0.6293045403454123,6.722366714577003,6.722366714577003
